target_id	length	eff_length	est_counts	tpm
LOC_Os10g03320.1	1510	1315.09	1952.99	3.15083
LOC_Os10g03360.1	1266	1071.09	1	0.00198086
LOC_Os10g03380.1	153	153	0	0
LOC_Os10g03390.1	1320	1125.09	0	0
LOC_Os10g03400.2	2001	1806.09	1160.96	1.36382
LOC_Os10g03410.1	321	126.095	0	0
LOC_Os10g03420.1	1152	957.095	0	0
LOC_Os10g03430.1	510	315.095	1	0.00673349
LOC_Os10g03440.1	1383	1188.09	852.97	1.52323
LOC_Os10g03450.1	513	318.095	7	0.0466899
LOC_Os10g03480.1	1022	827.095	0	0
LOC_Os10g03490.1	1224	1029.09	0	0
LOC_Os10g03500.1	495	300.095	0	0
LOC_Os10g03510.1	390	195.095	0	0
LOC_Os10g03520.1	561	366.095	0	0
LOC_Os10g03530.1	783	588.095	0	0
LOC_Os10g03540.1	800	605.095	477	1.67254
LOC_Os10g03550.1	1918	1723.09	23513	28.9521
LOC_Os10g03560.1	888	693.095	0	0
LOC_Os10g03570.1	2373	2178.09	1001	0.975077
LOC_Os10g03590.1	207	12.0948	0	0
LOC_Os10g03600.1	1780	1585.09	81	0.10842
LOC_Os10g03610.1	762	567.095	3	0.011224
LOC_Os10g03620.1	1686	1491.09	207	0.294542
LOC_Os10g03640.1	540	345.095	0	0
LOC_Os10g03660.1	3427	3232.09	121	0.0794297
LOC_Os10g03669.2	1910	1715.09	122	0.150922
LOC_Os10g03690.1	1874	1679.09	1120	1.41522
LOC_Os10g03710.1	450	255.095	7.37416	0.0613327
LOC_Os10g03720.1	462	267.095	18	0.142984
LOC_Os10g03730.1	1820	1625.09	16	0.0208893
LOC_Os10g03740.2	1676	1481.09	145	0.207714
LOC_Os10g03750.1	1886	1691.09	5	0.00627312
LOC_Os10g03760.1	1646	1451.09	24	0.0350911
LOC_Os10g03770.1	399	204.095	0	0
LOC_Os10g03780.1	3148	2953.09	183	0.131479
LOC_Os10g03800.1	561	366.095	0	0
LOC_Os10g03820.1	822	627.095	14.7496	0.0499032
LOC_Os10g03830.1	2846	2651.09	3630	2.90511
LOC_Os10g03840.1	408	213.095	0	0
LOC_Os10g03850.1	1875	1680.09	48	0.0606162
LOC_Os10g03855.1	474	279.095	12.3248	0.0936933
LOC_Os10g03880.1	876	681.095	0	0
LOC_Os10g03890.1	477	282.095	31	0.233157
LOC_Os10g03900.1	717	522.095	11	0.0447018
LOC_Os10g03910.1	1843	1648.09	99	0.127448
LOC_Os10g03920.1	654	459.095	0	0
LOC_Os10g03930.1	1803	1608.09	242	0.31929
LOC_Os10g03950.1	876	681.095	1	0.00311511
LOC_Os10g03960.1	390	195.095	102	1.10927
LOC_Os10g04000.1	1581	1386.09	0	0
LOC_Os10g04010.1	1578	1383.09	0	0
LOC_Os10g04020.1	1224	1029.09	3	0.00618511
LOC_Os10g04030.1	1095	900.095	0	0
LOC_Os10g04060.1	3825	3630.09	58	0.0338994
LOC_Os10g04090.1	3875	3680.09	30.7323	0.0177181
LOC_Os10g04110.1	2919	2724.09	24.0338	0.0187189
LOC_Os10g04120.1	3969	3774.09	5	0.00281086
LOC_Os10g04160.1	1086	891.095	4	0.00952396
LOC_Os10g04180.1	3607	3412.09	467	0.290387
LOC_Os10g04210.1	732	537.095	0	0
LOC_Os10g04260.1	603	408.095	0	0
LOC_Os10g04270.1	432	237.095	447	4.00007
LOC_Os10g04280.1	882	687.095	0	0
LOC_Os10g04342.1	3119	2924.09	737.966	0.53546
LOC_Os10g04370.1	1687	1492.09	107	0.152149
LOC_Os10g04380.1	1512	1317.09	129	0.207804
LOC_Os10g04400.1	1011	816.095	0	0
LOC_Os10g04410.1	354	159.095	0	0
LOC_Os10g04429.1	1765	1570.09	24	0.0324315
LOC_Os10g04450.1	1298	1103.09	132	0.253888
LOC_Os10g04460.1	165	165	0	0
LOC_Os10g04470.1	1401	1206.09	1	0.00175914
LOC_Os10g04480.1	1059	864.095	2	0.00491078
LOC_Os10g04490.1	1461	1266.09	267	0.447432
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	864.095	312	0.766081
LOC_Os10g04520.1	750	555.095	235	0.898219
LOC_Os10g04540.1	1452	1257.09	242	0.408441
LOC_Os10g04550.1	702	507.095	0	0
LOC_Os10g04560.1	978	783.095	1	0.00270936
LOC_Os10g04570.1	1443	1248.09	906	1.54015
LOC_Os10g04580.1	1889	1694.09	1308.62	1.63891
LOC_Os10g04590.1	2071	1876.09	533	0.602773
LOC_Os10g04600.2	1802	1607.09	374	0.493755
LOC_Os10g04610.1	2409	2214.09	288	0.27598
LOC_Os10g04620.1	1678	1483.09	3671	5.25167
LOC_Os10g04625.1	582	387.095	29	0.158951
LOC_Os10g04630.1	414	219.095	0	0
LOC_Os10g04660.1	1488	1293.09	5	0.00820392
LOC_Os10g04674.2	3381	3186.09	0	0
LOC_Os10g04690.1	627	432.095	14	0.0687433
LOC_Os10g04700.2	1724	1529.09	91	0.126267
LOC_Os10g04710.1	519	324.095	0	0
LOC_Os10g04720.1	2007	1812.09	2005	2.34755
LOC_Os10g04730.1	2210	2015.09	3419	3.59986
LOC_Os10g04750.1	393	198.095	91	0.974653
LOC_Os10g04770.1	972	777.095	36	0.0982902
LOC_Os10g04780.1	1134	939.095	97.0596	0.219286
LOC_Os10g04800.1	156	156	0	0
LOC_Os10g04840.1	618	423.095	5	0.0250734
LOC_Os10g04850.1	2187	1992.09	0	0
LOC_Os10g04860.1	5146	4951.09	4.02785	0.00172605
LOC_Os10g04870.1	246	51.0948	0	0
LOC_Os10g04880.1	333	138.095	0	0
LOC_Os10g04890.1	1775	1580.09	1	0.00134276
LOC_Os10g04900.1	1745	1550.09	0	0
LOC_Os10g04910.1	795	600.095	7.02925	0.0248525
LOC_Os10g04930.1	447	252.095	0	0
LOC_Os10g04940.1	567	372.095	0	0
LOC_Os10g04950.1	444	249.095	0	0
LOC_Os10g04960.1	366	171.095	0	0
LOC_Os10g04980.1	1585	1390.09	0	0
LOC_Os10g04990.1	615	420.095	0	0
LOC_Os10g05000.1	850	655.095	344	1.11413
LOC_Os10g05010.1	1610	1415.09	70	0.104953
LOC_Os10g05020.1	1856	1661.09	243	0.31038
LOC_Os10g05030.1	483	288.095	0	0
LOC_Os10g05050.1	795	600.095	2	0.00707118
LOC_Os10g05069.1	3456	3261.09	4212	2.74035
LOC_Os10g05088.1	1299	1104.09	188	0.361271
LOC_Os10g05130.1	1384	1189.09	1626	2.90125
LOC_Os10g05140.1	207	12.0948	26	4.56096
LOC_Os10g05150.1	216	21.0948	0	0
LOC_Os10g05160.1	1968	1773.09	0	0
LOC_Os10g05170.1	483	288.095	0	0
LOC_Os10g05180.1	1653	1458.09	160	0.232818
LOC_Os10g05200.1	1513	1318.09	117	0.188331
LOC_Os10g05210.1	1684	1489.09	1524	2.17142
LOC_Os10g05220.2	1712	1517.09	811	1.1342
LOC_Os10g05230.2	1428	1233.09	1873	3.22272
LOC_Os10g05240.1	1485	1290.09	105	0.172683
LOC_Os10g05250.1	2427	2232.09	369	0.350748
LOC_Os10g05290.2	1549	1354.09	87.2502	0.13671
LOC_Os10g05300.1	984	789.095	17.616	0.0473651
LOC_Os10g05329.1	384	189.095	57.125	0.640957
LOC_Os10g05390.1	432	237.095	0	0
LOC_Os10g05400.1	1953	1758.09	2	0.00241362
LOC_Os10g05410.1	1740	1545.09	0	0
LOC_Os10g05420.1	444	249.095	0	0
LOC_Os10g05430.1	189	189	1	0.0112259
LOC_Os10g05440.1	1812	1617.09	0	0
LOC_Os10g05450.1	207	12.0948	0	0
LOC_Os10g05470.1	747	552.095	18	0.0691736
LOC_Os10g05490.1	1607	1412.09	7	0.0105176
LOC_Os10g05500.1	1476	1281.09	0	0
LOC_Os10g05510.1	354	159.095	0	0
LOC_Os10g05520.1	1620	1425.09	3	0.00446642
LOC_Os10g05530.1	1475	1280.09	106	0.175689
LOC_Os10g05540.1	1509	1314.09	305	0.492442
LOC_Os10g05550.1	342	147.095	0	0
LOC_Os10g05560.1	483	288.095	0	0
LOC_Os10g05570.1	333	138.095	0	0
LOC_Os10g05580.1	678	483.095	9	0.0395268
LOC_Os10g05590.1	1107	912.095	6	0.013957
LOC_Os10g05600.1	1688	1493.09	1	0.001421
LOC_Os10g05610.1	210	15.0948	0	0
LOC_Os10g05630.1	255	60.0948	0	0
LOC_Os10g05660.1	1089	894.095	14	0.033222
LOC_Os10g05680.1	1487	1292.09	1667.07	2.73742
LOC_Os10g05690.1	2129	1934.09	0	0
LOC_Os10g05720.1	962	767.095	130	0.359564
LOC_Os10g05730.2	2429	2234.09	1585	1.50525
LOC_Os10g05740.1	564	369.095	0	0
LOC_Os10g05750.1	1289	1094.09	1	0.00193922
LOC_Os10g05770.1	822	627.095	8	0.0270669
LOC_Os10g05780.1	1866	1671.09	2726	3.46104
LOC_Os10g05790.1	1217	1022.09	1	0.00207582
LOC_Os10g05800.2	2369	2174.09	1964	1.91666
LOC_Os10g05820.1	1063	868.095	0	0
LOC_Os10g05840.1	775	580.095	0	0
LOC_Os10g05860.1	1036	841.095	0	0
LOC_Os10g05880.1	699	504.095	161	0.677634
LOC_Os10g05890.1	588	393.095	165	0.89057
LOC_Os10g05900.1	1329	1134.09	1.07693	0.00201474
LOC_Os10g05910.1	913	718.095	1	0.00295461
LOC_Os10g05930.1	1017	822.095	0	0
LOC_Os10g05940.1	682	487.095	84	0.365887
LOC_Os10g05950.1	985	790.095	2	0.00537072
LOC_Os10g05960.1	279	84.0948	0	0
LOC_Os10g05970.1	1143	948.095	0	0
LOC_Os10g05980.1	1041	846.095	0	0
LOC_Os10g05990.1	1085	890.095	0	0
LOC_Os10g06000.1	989	794.095	0	0
LOC_Os10g06020.1	273	78.0948	0	0
LOC_Os10g06030.1	2082	1887.09	0	0
LOC_Os10g06080.1	239	44.0948	0	0
LOC_Os10g06090.1	2247	2052.09	0	0
LOC_Os10g06130.1	2007	1812.09	7548.56	8.83822
LOC_Os10g06140.1	2179	1984.09	0	0
LOC_Os10g06500.1	447	252.095	0	0
LOC_Os10g06510.1	1260	1065.09	9.76234	0.0194468
LOC_Os10g06540.1	1356	1161.09	5663	10.3481
LOC_Os10g06560.1	978	783.095	2.23766	0.00606264
LOC_Os10g06580.1	1302	1107.09	50	0.0958223
LOC_Os10g06600.1	438	243.095	0	0
LOC_Os10g06610.1	2961	2766.09	573	0.43951
LOC_Os10g06620.1	255	60.0948	0	0
LOC_Os10g06630.1	1015	820.095	584	1.51088
LOC_Os10g06670.1	441	246.095	0	0
LOC_Os10g06680.1	1440	1245.09	1	0.00170404
LOC_Os10g06690.1	503	308.095	12	0.0826377
LOC_Os10g06700.1	1315	1120.09	354	0.670548
LOC_Os10g06710.1	1641	1446.09	437	0.64116
LOC_Os10g06720.1	1397	1202.09	1128	1.99091
LOC_Os10g06740.1	3552	3357.09	8	0.00505601
LOC_Os10g06760.1	3658	3463.09	341	0.208916
LOC_Os10g06770.1	711	516.095	0	0
LOC_Os10g06780.1	972	777.095	0	0
LOC_Os10g06800.1	978	783.095	1	0.00270936
LOC_Os10g06810.1	1341	1146.09	0	0
LOC_Os10g06860.1	1701	1506.09	0	0
LOC_Os10g06890.1	864	669.095	0	0
LOC_Os10g06900.1	258	63.0948	0	0
LOC_Os10g06910.1	2763	2568.09	0	0
LOC_Os10g06920.1	453	258.095	0	0
LOC_Os10g06930.1	999	804.095	0	0
LOC_Os10g06939.1	455	260.095	4	0.0326295
LOC_Os10g06950.1	1289	1094.09	0	0
LOC_Os10g06960.1	513	318.095	0	0
LOC_Os10g06970.1	222	27.0948	0	0
LOC_Os10g07004.1	1992	1797.09	0	0
LOC_Os10g07010.1	1896	1701.09	3	0.00374175
LOC_Os10g07030.1	789	594.095	0	0
LOC_Os10g07040.1	1197	1002.09	13	0.0275243
LOC_Os10g07050.1	777	582.095	0	0
LOC_Os10g07060.1	507	312.095	0	0
LOC_Os10g07080.1	1594	1399.09	451	0.683929
LOC_Os10g07114.1	965	770.095	53.6387	0.14778
LOC_Os10g07120.1	321	126.095	1	0.0168261
LOC_Os10g07130.1	375	180.095	0	0
LOC_Os10g07200.1	1343	1148.09	0	0
LOC_Os10g07210.1	946	751.095	335	0.946306
LOC_Os10g07229.1	1865	1670.09	6357	8.07593
LOC_Os10g07270.1	3550	3355.09	7857	4.96859
LOC_Os10g07280.1	300	105.095	0	0
LOC_Os10g07290.1	1797	1602.09	2	0.00264864
LOC_Os10g07320.1	198	3.0948	0	0
LOC_Os10g07340.1	3057	2862.09	58.8287	0.0436101
LOC_Os10g07380.1	707	512.095	45	0.186442
LOC_Os10g07390.1	480	285.095	0	0
LOC_Os10g07400.2	3234	3039.09	58	0.0404916
LOC_Os10g07420.1	447	252.095	27.4928	0.231386
LOC_Os10g07430.1	1839	1644.09	378	0.487805
LOC_Os10g07440.1	782	587.095	10382	37.5193
LOC_Os10g07450.2	864	669.095	1153	3.65614
LOC_Os10g07470.1	1644	1449.09	127	0.185947
LOC_Os10g07480.1	3335	3140.09	52	0.0351352
LOC_Os10g07510.1	1030	835.095	0	0
LOC_Os10g07520.1	369	174.095	0	0
LOC_Os10g07534.1	2643	2448.09	347	0.300734
LOC_Os10g07538.1	1122	927.095	1632.27	3.73551
LOC_Os10g07544.1	360	165.095	2	0.0257027
LOC_Os10g07546.1	483	288.095	0	0
LOC_Os10g07548.1	1929	1734.09	0	0
LOC_Os10g07556.1	2165	1970.09	1	0.00107695
LOC_Os10g07602.1	402	207.095	0	0
LOC_Os10g07604.1	303	108.095	0	0
LOC_Os10g07606.1	279	84.0948	0	0
LOC_Os10g07616.1	1197	1002.09	0	0
LOC_Os10g07626.1	441	246.095	0	0
LOC_Os10g07966.1	768	573.095	0	0
LOC_Os10g07970.1	1614	1419.09	2.02089	0.00302143
LOC_Os10g07974.1	540	345.095	0	0
LOC_Os10g07978.2	3736	3541.09	697	0.417616
LOC_Os10g07982.1	321	126.095	0	0
LOC_Os10g07986.1	324	129.095	0	0
LOC_Os10g07990.1	372	177.095	1	0.0119805
LOC_Os10g07994.1	3151	2956.09	1128	0.809603
LOC_Os10g07998.1	1372	1177.09	11	0.0198273
LOC_Os10g08010.1	795	600.095	76	0.268705
LOC_Os10g08011.1	1059	864.095	854.555	2.09826
LOC_Os10g08014.1	1521	1326.09	20	0.031999
LOC_Os10g08018.1	1577	1382.09	508.8	0.781072
LOC_Os10g08022.1	1490	1295.09	1	0.00163825
LOC_Os10g08026.1	1447	1252.09	51.1999	0.0867589
LOC_Os10g08050.1	426	231.095	0	0
LOC_Os10g08170.1	291	96.0948	0	0
LOC_Os10g08220.1	540	345.095	0	0
LOC_Os10g08280.1	1802	1607.09	0	0
LOC_Os10g08290.1	348	153.095	0	0
LOC_Os10g08319.1	1936	1741.09	2	0.00243719
LOC_Os10g08400.1	282	87.0948	0	0
LOC_Os10g08430.1	246	51.0948	0	0
LOC_Os10g08440.1	420	225.095	0	0
LOC_Os10g08474.1	1706	1511.09	424	0.595327
LOC_Os10g08490.1	234	39.0948	13	0.705515
LOC_Os10g08510.1	615	420.095	197	0.994948
LOC_Os10g08520.1	294	99.0948	0	0
LOC_Os10g08530.1	912	717.095	2	0.00591746
LOC_Os10g08540.1	2968	2773.09	79	0.0604427
LOC_Os10g08550.1	1773	1578.09	30094	40.4602
LOC_Os10g08570.1	2570	2375.09	2169	1.93758
LOC_Os10g08580.1	1788	1593.09	3011	4.01006
