target_id	length	eff_length	est_counts	tpm
ChrUn.fgenesh.mRNA.57	2211	2029.04	249.536	0.71714
ChrUn.fgenesh.mRNA.58	390	208.041	2	0.0560585
ChrUn.fgenesh.mRNA.59	1758	1576.04	1.05488	0.00390298
ChrUn.fgenesh.mRNA.6	804	622.041	0	0
ChrUn.fgenesh.mRNA.60	951	769.041	0	0
ChrUn.fgenesh.mRNA.61	126	126	0	0
ChrUn.fgenesh.mRNA.62	1149	967.041	0	0
ChrUn.fgenesh.mRNA.63	1752	1570.04	7	0.0259985
ChrUn.fgenesh.mRNA.64	531	349.041	0	0
ChrUn.fgenesh.mRNA.65	282	100.041	0	0
ChrUn.fgenesh.mRNA.66	231	49.0414	0	0
ChrUn.fgenesh.mRNA.67	303	121.041	0	0
ChrUn.fgenesh.mRNA.68	177	177	124	4.08517
ChrUn.fgenesh.mRNA.69	897	715.041	1.15961	0.00945678
ChrUn.fgenesh.mRNA.7	3003	2821.04	3	0.00620116
ChrUn.fgenesh.mRNA.70	1617	1435.04	18.9969	0.0771931
ChrUn.fgenesh.mRNA.71	231	49.0414	0	0
ChrUn.fgenesh.mRNA.72	303	121.041	0	0
ChrUn.fgenesh.mRNA.73	177	177	124	4.08517
ChrUn.fgenesh.mRNA.74	897	715.041	1.15961	0.00945678
ChrUn.fgenesh.mRNA.75	4635	4453.04	73.2876	0.0959699
ChrUn.fgenesh.mRNA.76	2145	1963.04	6869	20.4045
ChrUn.fgenesh.mRNA.77	267	85.0414	0	0
ChrUn.fgenesh.mRNA.78	432	250.041	0	0
ChrUn.fgenesh.mRNA.79	720	538.041	3.01512	0.0326776
ChrUn.fgenesh.mRNA.8	2316	2134.04	7.04466	0.0192495
ChrUn.fgenesh.mRNA.80	5409	5227.04	37.6687	0.0420229
ChrUn.fgenesh.mRNA.81	132	132	0	0
ChrUn.fgenesh.mRNA.82	1488	1306.04	2	0.00892965
ChrUn.fgenesh.mRNA.83	1761	1579.04	3618	13.3609
ChrUn.fgenesh.mRNA.84	432	250.041	29.2909	0.683098
ChrUn.fgenesh.mRNA.85	3369	3187.04	13048	23.8736
ChrUn.fgenesh.mRNA.86	1401	1219.04	10.1213	0.0484151
ChrUn.fgenesh.mRNA.87	198	16.0414	0	0
ChrUn.fgenesh.mRNA.88	5379	5197.04	90.1555	0.101157
ChrUn.fgenesh.mRNA.89	3474	3292.04	268.01	0.474731
ChrUn.fgenesh.mRNA.9	432	250.041	0	0
ChrUn.fgenesh.mRNA.90	1038	856.041	0	0
ChrUn.fgenesh.mRNA.91	333	151.041	0	0
ChrUn.fgenesh.mRNA.92	648	466.041	202.426	2.53281
ChrUn.fgenesh.mRNA.93	510	328.041	0	0
ChrUn.fgenesh.mRNA.94	312	130.041	0	0
ChrUn.fgenesh.mRNA.95	2097	1915.04	5.95246	0.0181251
ChrUn.fgenesh.mRNA.96	1017	835.041	1025	7.15776
LOC_Os10g01030.1	693	511.041	0	0
LOC_Os10g01044.1	1849	1667.04	3567	12.4772
LOC_Os10g01060.1	2777	2595.04	1439	3.23354
LOC_Os10g01070.1	327	145.041	0	0
LOC_Os10g01080.1	1287	1105.04	1291.73	6.8164
LOC_Os10g01100.1	2949	2767.04	738	1.55526
LOC_Os10g01110.1	2015	1833.04	493	1.56833
LOC_Os10g01134.1	1655	1473.04	5826	23.0631
LOC_Os10g01150.1	174	174	0	0
LOC_Os10g01240.1	524	342.041	3	0.0511451
LOC_Os10g01250.1	258	76.0414	0	0
LOC_Os10g01290.1	1675	1493.04	568	2.21839
LOC_Os10g01340.1	692	510.041	0	0
LOC_Os10g01380.1	1245	1063.04	2504.03	13.7357
LOC_Os10g01390.1	948	766.041	2	0.0152244
LOC_Os10g01400.1	303	121.041	0	0
LOC_Os10g01410.1	870	688.041	0	0
LOC_Os10g01420.1	267	85.0414	0	0
LOC_Os10g01430.1	489	307.041	4	0.0759669
LOC_Os10g01460.1	414	232.041	135.222	3.39815
LOC_Os10g01470.1	1450	1268.04	2264	10.4113
LOC_Os10g01480.1	1735	1553.04	2590	9.72474
LOC_Os10g01490.1	207	25.0414	0	0
LOC_Os10g01500.1	174	174	0	0
LOC_Os10g01530.1	1200	1018.04	2165	12.4009
LOC_Os10g01540.1	1829	1647.04	124.048	0.439185
LOC_Os10g01560.1	2406	2224.04	64	0.167803
LOC_Os10g01570.1	1600	1418.04	620	2.54955
LOC_Os10g01580.1	759	577.041	1	0.0101054
LOC_Os10g01610.1	3893	3711.04	12320	19.3587
LOC_Os10g01620.1	189	7.0414	0	0
LOC_Os10g01640.1	1404	1222.04	0	0
LOC_Os10g01650.1	1607	1425.04	1	0.00409198
LOC_Os10g01660.1	1633	1451.04	9	0.036168
LOC_Os10g01670.1	243	61.0414	0	0
LOC_Os10g01680.1	1491	1309.04	11	0.0490005
LOC_Os10g01690.1	1305	1123.04	0	0
LOC_Os10g01700.1	744	562.041	0	0
LOC_Os10g01710.1	198	16.0414	0	0
LOC_Os10g01720.1	1527	1345.04	2	0.00867073
LOC_Os10g01730.1	567	385.041	0	0
LOC_Os10g01740.1	232	50.0414	0	0
LOC_Os10g01760.1	534	352.041	5	0.0828205
LOC_Os10g01800.1	1185	1003.04	0	0
LOC_Os10g01810.1	153	153	0	0
LOC_Os10g01820.1	3974	3792.04	123.776	0.190337
LOC_Os10g01830.1	642	460.041	37	0.468993
LOC_Os10g01840.1	531	349.041	1	0.0167065
LOC_Os10g01844.1	661	479.041	40.1539	0.488783
LOC_Os10g01920.1	1530	1348.04	1	0.00432572
LOC_Os10g01930.1	1520	1338.04	2	0.00871609
LOC_Os10g02000.1	1143	961.041	0	0
LOC_Os10g02020.1	438	256.041	0	0
LOC_Os10g02040.2	1591	1409.04	351.218	1.4535
LOC_Os10g02050.1	288	106.041	0	0
LOC_Os10g02070.1	1285	1103.04	4	0.0211461
LOC_Os10g02080.1	1551	1369.04	6	0.0255562
LOC_Os10g02100.1	1965	1783.04	329	1.07596
LOC_Os10g02140.1	312	130.041	0	0
LOC_Os10g02210.1	1771	1589.04	267	0.9798
LOC_Os10g02220.4	2083	1901.04	1050	3.22077
LOC_Os10g02230.1	708	526.041	0	0
LOC_Os10g02240.1	2189	2007.04	1968	5.71782
LOC_Os10g02250.1	2382	2200.04	0	0
LOC_Os10g02260.1	2271	2089.04	292	0.815074
LOC_Os10g02270.1	789	607.041	0	0
LOC_Os10g02276.1	954	772.041	2	0.015106
LOC_Os10g02284.1	1542	1360.04	0	0
LOC_Os10g02300.3	902	720.041	264	2.138
LOC_Os10g02330.1	384	202.041	0	0
LOC_Os10g02340.1	1671	1489.04	414	1.62127
LOC_Os10g02350.1	2233	2051.04	1064	3.02502
LOC_Os10g02360.1	2263	2081.04	1964	5.50329
LOC_Os10g02380.1	1234	1052.04	4459	24.7153
LOC_Os10g02410.1	219	37.0414	0	0
LOC_Os10g02470.1	435	253.041	0	0
LOC_Os10g02480.1	1314	1132.04	8	0.0412087
LOC_Os10g02490.2	1794	1612.04	346.037	1.25172
LOC_Os10g02500.1	3948	3766.04	96.9626	0.150135
LOC_Os10g02509.1	1035	853.041	872.966	5.96745
LOC_Os10g02584.3	1606	1424.04	2523.86	10.3349
LOC_Os10g02610.1	234	52.0414	0	0
LOC_Os10g02620.1	1525	1343.04	1191.17	5.17185
LOC_Os10g02625.1	315	133.041	1	0.0438303
LOC_Os10g02640.1	813	631.041	136	1.25673
LOC_Os10g02644.1	210	28.0414	0	0
LOC_Os10g02650.1	2850	2668.04	228	0.498315
LOC_Os10g02670.1	1041	859.041	89	0.60414
LOC_Os10g02680.1	270	88.0414	0	0
LOC_Os10g02690.1	957	775.041	7	0.0526665
LOC_Os10g02720.1	2371	2189.04	0	0
LOC_Os10g02750.1	1232	1050.04	56	0.310988
LOC_Os10g02760.1	2365	2183.04	6690	17.87
LOC_Os10g02770.1	1670	1488.04	2041	7.99815
LOC_Os10g02780.1	699	517.041	0	0
LOC_Os10g02800.1	732	550.041	2	0.0212029
LOC_Os10g02814.1	1676	1494.04	287	1.12016
LOC_Os10g02830.1	261	79.0414	12	0.885295
LOC_Os10g02840.1	1289	1107.04	3798.35	20.0075
LOC_Os10g02870.1	246	64.0414	0	0
LOC_Os10g02880.1	1487	1305.04	1114.65	4.98053
LOC_Os10g02890.1	243	61.0414	0	0
LOC_Os10g02900.1	390	208.041	0	0
LOC_Os10g02920.1	843	661.041	125	1.10266
LOC_Os10g02970.1	724	542.041	32	0.344254
LOC_Os10g02980.1	1804	1622.04	6065	21.8037
LOC_Os10g02990.1	1887	1705.04	13	0.04446
LOC_Os10g03050.1	1185	1003.04	21	0.122085
LOC_Os10g03100.1	2532	2350.04	1	0.00248134
LOC_Os10g03210.1	891	709.041	0.113571	0.000934024
LOC_Os10g03230.1	648	466.041	0	0
LOC_Os10g03260.1	399	217.041	0	0
LOC_Os10g03270.1	270	88.0414	9	0.596097
LOC_Os10g03280.1	177	177	0	0
LOC_Os10g03290.1	366	184.041	0	0
LOC_Os10g03320.1	1510	1328.04	10.3168	0.0452995
LOC_Os10g03360.1	1266	1084.04	0	0
LOC_Os10g03380.1	153	153	0	0
LOC_Os10g03390.1	1320	1138.04	0	0
LOC_Os10g03400.2	2001	1819.04	370.797	1.18865
LOC_Os10g03410.1	321	139.041	103	4.31971
LOC_Os10g03420.1	1152	970.041	3.02697	0.0181961
LOC_Os10g03430.1	510	328.041	0	0
LOC_Os10g03440.1	1383	1201.04	26	0.126234
LOC_Os10g03450.1	513	331.041	10	0.176149
LOC_Os10g03480.1	1022	840.041	21	0.145774
LOC_Os10g03490.1	1224	1042.04	2	0.011192
LOC_Os10g03500.1	495	313.041	0	0
LOC_Os10g03510.1	390	208.041	0	0
LOC_Os10g03520.1	561	379.041	0	0
LOC_Os10g03530.1	783	601.041	74	0.717941
LOC_Os10g03540.1	800	618.041	3585	33.8246
LOC_Os10g03550.1	1918	1736.04	7874	26.4482
LOC_Os10g03560.1	888	706.041	57	0.470767
LOC_Os10g03570.1	2373	2191.04	1393	3.70734
LOC_Os10g03590.1	207	25.0414	0	0
LOC_Os10g03600.1	1780	1598.04	53.3817	0.19479
LOC_Os10g03610.1	762	580.041	0	0
LOC_Os10g03620.1	1686	1504.04	132.53	0.513824
LOC_Os10g03640.1	540	358.041	0	0
LOC_Os10g03660.1	3427	3245.04	346	0.621752
LOC_Os10g03669.2	1910	1728.04	278	0.938106
LOC_Os10g03690.1	1874	1692.04	1101.52	3.79614
LOC_Os10g03710.1	450	268.041	547.384	11.9084
LOC_Os10g03720.1	462	280.041	30	0.624684
LOC_Os10g03730.1	1820	1638.04	250.655	0.892304
LOC_Os10g03740.2	1676	1494.04	0	0
LOC_Os10g03750.1	1886	1704.04	54.3449	0.185969
LOC_Os10g03760.1	1646	1464.04	1052.74	4.19303
LOC_Os10g03770.1	399	217.041	0	0
LOC_Os10g03780.1	3148	2966.04	1029.7	2.02438
LOC_Os10g03800.1	561	379.041	0	0
LOC_Os10g03820.1	822	640.041	1	0.00911073
LOC_Os10g03830.1	2846	2664.04	2961.53	6.4824
LOC_Os10g03840.1	408	226.041	74	1.909
LOC_Os10g03850.1	1875	1693.04	824.305	2.83911
LOC_Os10g03855.1	474	292.041	0	0
LOC_Os10g03880.1	876	694.041	96	0.80658
LOC_Os10g03890.1	477	295.041	0	0
LOC_Os10g03900.1	717	535.041	46	0.501339
LOC_Os10g03910.1	1843	1661.04	343.006	1.20416
LOC_Os10g03920.1	654	472.041	4	0.049413
LOC_Os10g03930.1	1803	1621.04	333.739	1.20053
LOC_Os10g03950.1	876	694.041	0	0
LOC_Os10g03960.1	390	208.041	0	0
LOC_Os10g04000.1	1581	1399.04	14.9736	0.0624104
LOC_Os10g04010.1	1578	1396.04	8.35874	0.0349144
LOC_Os10g04020.1	1224	1042.04	9	0.0503639
LOC_Os10g04030.1	1095	913.041	1	0.00638662
LOC_Os10g04060.1	3825	3643.04	34	0.0544222
LOC_Os10g04090.1	3875	3693.04	51.8542	0.0818768
LOC_Os10g04110.1	2919	2737.04	7	0.0149134
LOC_Os10g04120.1	3969	3787.04	0	0
LOC_Os10g04160.1	1086	904.041	2	0.0129004
LOC_Os10g04180.1	3607	3425.04	0	0
LOC_Os10g04210.1	732	550.041	0	0
LOC_Os10g04260.1	603	421.041	0	0
LOC_Os10g04270.1	432	250.041	0	0
LOC_Os10g04280.1	882	700.041	2332	19.4252
LOC_Os10g04342.1	3119	2937.04	23	0.0456646
LOC_Os10g04370.1	1687	1505.04	36	0.139481
LOC_Os10g04380.1	1512	1330.04	12	0.0526111
LOC_Os10g04400.1	1011	829.041	4	0.0281349
LOC_Os10g04410.1	354	172.041	0	0
LOC_Os10g04429.1	1765	1583.04	0	0
LOC_Os10g04450.1	1298	1116.04	57	0.297821
LOC_Os10g04460.1	165	165	0	0
LOC_Os10g04470.1	1401	1219.04	237	1.13368
LOC_Os10g04480.1	1059	877.041	0	0
LOC_Os10g04490.1	1461	1279.04	12	0.0547089
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	877.041	25	0.166219
LOC_Os10g04520.1	750	568.041	70	0.718587
LOC_Os10g04540.1	1452	1270.04	249	1.14325
LOC_Os10g04550.1	702	520.041	31	0.347604
LOC_Os10g04560.1	978	796.041	0	0
LOC_Os10g04570.1	1443	1261.04	5	0.0231208
LOC_Os10g04580.1	1889	1707.04	1820	6.21711
LOC_Os10g04590.1	2071	1889.04	59	0.182126
LOC_Os10g04600.2	1802	1620.04	1108	3.98818
LOC_Os10g04610.1	2409	2227.04	973	2.54769
LOC_Os10g04620.1	1678	1496.04	2290	8.92593
LOC_Os10g04625.1	582	400.041	33	0.481028
LOC_Os10g04630.1	414	232.041	0	0
LOC_Os10g04660.1	1488	1306.04	1	0.00446483
LOC_Os10g04674.2	3381	3199.04	0	0
LOC_Os10g04690.1	627	445.041	134.516	1.76253
LOC_Os10g04700.2	1724	1542.04	513.484	1.94174
LOC_Os10g04710.1	519	337.041	0	0
LOC_Os10g04720.1	2007	1825.04	47	0.150171
LOC_Os10g04730.1	2210	2028.04	220	0.632568
LOC_Os10g04750.1	393	211.041	28.4248	0.785401
LOC_Os10g04770.1	972	790.041	625	4.61309
LOC_Os10g04780.1	1134	952.041	196.05	1.20081
LOC_Os10g04800.1	156	156	2	0.0747596
LOC_Os10g04840.1	618	436.041	2	0.0267463
LOC_Os10g04850.1	2187	2005.04	19	0.0552576
LOC_Os10g04860.1	5146	4964.04	396.926	0.466268
LOC_Os10g04870.1	246	64.0414	0	0
LOC_Os10g04880.1	333	151.041	0	0
LOC_Os10g04890.1	1775	1593.04	3	0.0109813
LOC_Os10g04900.1	1745	1563.04	0	0
LOC_Os10g04910.1	795	613.041	126.695	1.20512
LOC_Os10g04930.1	447	265.041	0	0
LOC_Os10g04940.1	567	385.041	2	0.0302889
LOC_Os10g04950.1	444	262.041	0	0
LOC_Os10g04960.1	366	184.041	1	0.0316844
LOC_Os10g04980.1	1585	1403.04	0	0
LOC_Os10g04990.1	615	433.041	2	0.0269316
LOC_Os10g05000.1	850	668.041	148	1.29187
LOC_Os10g05010.1	1610	1428.04	15	0.0612508
LOC_Os10g05020.1	1856	1674.04	23	0.0801167
LOC_Os10g05030.1	483	301.041	0	0
LOC_Os10g05050.1	795	613.041	37.3901	0.355654
LOC_Os10g05069.1	3456	3274.04	4650	8.2819
LOC_Os10g05088.1	1299	1117.04	191	0.99707
LOC_Os10g05130.1	1384	1202.04	2117	10.2698
LOC_Os10g05140.1	207	25.0414	0	0
LOC_Os10g05150.1	216	34.0414	0	0
LOC_Os10g05160.1	1968	1786.04	24	0.0783576
LOC_Os10g05170.1	483	301.041	0	0
LOC_Os10g05180.1	1653	1471.04	218	0.864158
LOC_Os10g05200.1	1513	1331.04	10	0.0438097
LOC_Os10g05210.1	1684	1502.04	629	2.44191
LOC_Os10g05220.2	1712	1530.04	532	2.02754
LOC_Os10g05230.2	1428	1246.04	6812.15	31.8796
LOC_Os10g05240.1	1485	1303.04	778	3.48163
LOC_Os10g05250.1	2427	2245.04	30	0.0779217
LOC_Os10g05290.2	1549	1367.04	12.0526	0.0514117
LOC_Os10g05300.1	984	802.041	1.59858	0.0116225
LOC_Os10g05329.1	384	202.041	6.5	0.187601
LOC_Os10g05390.1	432	250.041	0	0
LOC_Os10g05400.1	1953	1771.04	0	0
LOC_Os10g05410.1	1740	1558.04	0	0
LOC_Os10g05420.1	444	262.041	0	0
LOC_Os10g05430.1	189	7.0414	0	0
LOC_Os10g05440.1	1812	1630.04	0	0
LOC_Os10g05450.1	207	25.0414	9.45361	2.20141
LOC_Os10g05470.1	747	565.041	0	0
LOC_Os10g05490.1	1607	1425.04	39	0.159587
LOC_Os10g05500.1	1476	1294.04	1	0.00450623
LOC_Os10g05510.1	354	172.041	0	0
LOC_Os10g05520.1	1620	1438.04	953.618	3.86692
LOC_Os10g05530.1	1475	1293.04	24.4416	0.110225
LOC_Os10g05540.1	1509	1327.04	542.94	2.38577
LOC_Os10g05550.1	342	160.041	0	0
LOC_Os10g05560.1	483	301.041	1.01107	0.0195846
LOC_Os10g05570.1	333	151.041	5	0.193035
LOC_Os10g05580.1	678	496.041	0	0
LOC_Os10g05590.1	1107	925.041	13	0.081949
LOC_Os10g05600.1	1688	1506.04	456	1.76559
LOC_Os10g05610.1	210	28.0414	0	0
LOC_Os10g05630.1	255	73.0414	0	0
LOC_Os10g05660.1	1089	907.041	696.165	4.47555
LOC_Os10g05680.1	1487	1305.04	30	0.134047
LOC_Os10g05690.1	2129	1947.04	37.0065	0.110832
LOC_Os10g05720.1	962	780.041	3.13975e+06	23471.4
LOC_Os10g05730.2	2429	2247.04	2337.53	6.06608
LOC_Os10g05740.1	564	382.041	0	0
LOC_Os10g05750.1	1289	1107.04	138547	729.786
LOC_Os10g05770.1	822	640.041	10.2201	0.0931123
LOC_Os10g05780.1	1866	1684.04	48	0.166207
LOC_Os10g05790.1	1217	1035.04	79555	448.199
LOC_Os10g05800.2	2369	2187.04	1979	5.27655
LOC_Os10g05820.1	1063	881.041	385.17	2.54928
LOC_Os10g05840.1	775	593.041	276.884	2.72254
LOC_Os10g05860.1	1036	854.041	539.873	3.68616
LOC_Os10g05880.1	699	517.041	10.2091	0.11514
LOC_Os10g05890.1	588	406.041	236	3.38925
LOC_Os10g05900.1	1329	1147.04	234.603	1.19266
LOC_Os10g05910.1	913	731.041	1020.31	8.13867
LOC_Os10g05930.1	1017	835.041	245.548	1.71471
LOC_Os10g05940.1	682	500.041	398.576	4.64801
LOC_Os10g05950.1	985	803.041	436	3.16599
LOC_Os10g05960.1	279	97.0414	2	0.120181
LOC_Os10g05970.1	1143	961.041	14693.4	89.1543
LOC_Os10g05980.1	1041	859.041	13726.8	93.1788
LOC_Os10g05990.1	1085	903.041	4201.02	27.1274
LOC_Os10g06000.1	989	807.041	5630.53	40.6832
LOC_Os10g06020.1	273	91.0414	0	0
LOC_Os10g06030.1	2082	1900.04	0	0
LOC_Os10g06080.1	239	57.0414	0	0
LOC_Os10g06090.1	2247	2065.04	0	0
LOC_Os10g06130.1	2007	1825.04	7198.33	22.9996
LOC_Os10g06140.1	2179	1997.04	12	0.0350393
LOC_Os10g06500.1	447	265.041	0	0
LOC_Os10g06510.1	1260	1078.04	92.5552	0.500642
LOC_Os10g06540.1	1356	1174.04	11790	58.5588
LOC_Os10g06560.1	978	796.041	48.1524	0.352731
LOC_Os10g06580.1	1302	1120.04	320.16	1.66684
LOC_Os10g06600.1	438	256.041	0	0
LOC_Os10g06610.1	2961	2779.04	1933	4.056
LOC_Os10g06620.1	255	73.0414	0	0
LOC_Os10g06630.1	1015	833.041	323	2.26098
LOC_Os10g06670.1	441	259.041	0	0
LOC_Os10g06680.1	1440	1258.04	13	0.0602573
LOC_Os10g06690.1	503	321.041	592	10.7528
LOC_Os10g06700.1	1315	1133.04	935	4.81202
LOC_Os10g06710.1	1641	1459.04	1309	5.23159
LOC_Os10g06720.1	1397	1215.04	11597	55.6565
LOC_Os10g06740.1	3552	3370.04	719	1.2441
LOC_Os10g06760.1	3658	3476.04	356	0.597209
LOC_Os10g06770.1	711	529.041	36	0.396802
LOC_Os10g06780.1	972	790.041	30.3665	0.224133
LOC_Os10g06800.1	978	796.041	2.76603	0.020262
LOC_Os10g06810.1	1341	1159.04	0	0
LOC_Os10g06860.1	1701	1519.04	0	0
LOC_Os10g06890.1	864	682.041	2	0.0170994
LOC_Os10g06900.1	258	76.0414	0	0
LOC_Os10g06910.1	2763	2581.04	0	0
LOC_Os10g06920.1	453	271.041	0	0
LOC_Os10g06930.1	999	817.041	47	0.33544
LOC_Os10g06939.1	455	273.041	5	0.106783
LOC_Os10g06950.1	1289	1107.04	0	0
LOC_Os10g06960.1	513	331.041	0	0
LOC_Os10g06970.1	222	40.0414	0	0
LOC_Os10g07004.1	1992	1810.04	97	0.312496
LOC_Os10g07010.1	1896	1714.04	903.546	3.0739
LOC_Os10g07030.1	789	607.041	399	3.8328
LOC_Os10g07040.1	1197	1015.04	0	0
LOC_Os10g07050.1	777	595.041	0	0
LOC_Os10g07060.1	507	325.041	0	0
LOC_Os10g07080.1	1594	1412.04	1	0.00412966
LOC_Os10g07114.1	965	783.041	1	0.00744692
LOC_Os10g07120.1	321	139.041	0	0
LOC_Os10g07130.1	375	193.041	9	0.271865
LOC_Os10g07200.1	1343	1161.04	291	1.46153
LOC_Os10g07210.1	946	764.041	53	0.404502
LOC_Os10g07229.1	1865	1683.04	3590.89	12.4414
LOC_Os10g07270.1	3550	3368.04	11434	19.7962
LOC_Os10g07280.1	300	118.041	0	0
LOC_Os10g07290.1	1797	1615.04	317	1.14456
LOC_Os10g07320.1	198	16.0414	0	0
LOC_Os10g07340.1	3057	2875.04	142	0.288009
LOC_Os10g07380.1	707	525.041	0	0
LOC_Os10g07390.1	480	298.041	2	0.0391304
LOC_Os10g07400.2	3234	3052.04	110	0.210167
LOC_Os10g07420.1	447	265.041	9	0.198011
LOC_Os10g07430.1	1839	1657.04	0	0
LOC_Os10g07440.1	782	600.041	5268	51.1948
LOC_Os10g07450.2	864	682.041	1537	13.1409
LOC_Os10g07470.1	1644	1462.04	10	0.0398843
LOC_Os10g07480.1	3335	3153.04	8824	16.3191
LOC_Os10g07510.1	1030	848.041	2	0.0137523
LOC_Os10g07520.1	369	187.041	0	0
LOC_Os10g07534.1	2643	2461.04	0	0
LOC_Os10g07538.1	1122	940.041	3382.35	20.9813
LOC_Os10g07544.1	360	178.041	0	0
LOC_Os10g07546.1	483	301.041	0	0
LOC_Os10g07548.1	1929	1747.04	10.1543	0.033893
LOC_Os10g07556.1	2165	1983.04	137.846	0.405343
LOC_Os10g07602.1	402	220.041	0	0
LOC_Os10g07604.1	303	121.041	0	0
LOC_Os10g07606.1	279	97.0414	0.5	0.0300452
LOC_Os10g07616.1	1197	1015.04	0	0
LOC_Os10g07626.1	441	259.041	0	0
LOC_Os10g07966.1	768	586.041	0	0
LOC_Os10g07970.1	1614	1432.04	161.433	0.657354
LOC_Os10g07974.1	540	358.041	1	0.0162865
LOC_Os10g07978.2	3736	3554.04	588	0.964753
LOC_Os10g07982.1	321	139.041	0	0
LOC_Os10g07986.1	324	142.041	1	0.0410532
LOC_Os10g07990.1	372	190.041	0	0
LOC_Os10g07994.1	3151	2969.04	3767	7.39845
LOC_Os10g07998.1	1372	1190.04	50	0.245002
LOC_Os10g08010.1	795	613.041	2	0.019024
LOC_Os10g08011.1	1059	877.041	0	0
LOC_Os10g08014.1	1521	1339.04	40	0.174192
LOC_Os10g08018.1	1577	1395.04	326.289	1.36388
LOC_Os10g08022.1	1490	1308.04	95.0279	0.423634
LOC_Os10g08026.1	1447	1265.04	212.711	0.980496
LOC_Os10g08050.1	426	244.041	0	0
LOC_Os10g08170.1	291	109.041	0	0
LOC_Os10g08220.1	540	358.041	0	0
LOC_Os10g08280.1	1802	1620.04	15	0.0539916
LOC_Os10g08290.1	348	166.041	0	0
LOC_Os10g08319.1	1936	1754.04	36.4117	0.121049
LOC_Os10g08400.1	282	100.041	0	0
LOC_Os10g08430.1	246	64.0414	0	0
LOC_Os10g08440.1	420	238.041	0	0
LOC_Os10g08474.1	1706	1524.04	237	0.906803
LOC_Os10g08490.1	234	52.0414	1	0.11205
LOC_Os10g08510.1	615	433.041	53	0.713687
