target_id	length	eff_length	est_counts	tpm
ChrUn.fgenesh.mRNA.45	1392	1199.72	83.7743	1.26991
ChrUn.fgenesh.mRNA.46	1497	1304.72	69.8869	0.974141
ChrUn.fgenesh.mRNA.47	1116	923.715	6	0.118129
ChrUn.fgenesh.mRNA.48	888	695.715	5.43166	0.141985
ChrUn.fgenesh.mRNA.49	2007	1814.72	0	0
ChrUn.fgenesh.mRNA.5	1746	1553.72	3	0.0351149
ChrUn.fgenesh.mRNA.50	183	183	5	0.496891
ChrUn.fgenesh.mRNA.51	5313	5120.72	75.7772	0.269122
ChrUn.fgenesh.mRNA.52	3678	3485.72	14.7887	0.0771576
ChrUn.fgenesh.mRNA.53	936	743.715	3	0.0733595
ChrUn.fgenesh.mRNA.54	324	131.715	0	0
ChrUn.fgenesh.mRNA.55	3339	3146.72	28	0.161824
ChrUn.fgenesh.mRNA.56	624	431.715	0	0
ChrUn.fgenesh.mRNA.57	2211	2018.72	0	0
ChrUn.fgenesh.mRNA.58	390	197.715	0	0
ChrUn.fgenesh.mRNA.59	1758	1565.72	0	0
ChrUn.fgenesh.mRNA.6	804	611.715	0	0
ChrUn.fgenesh.mRNA.60	951	758.715	0	0
ChrUn.fgenesh.mRNA.61	126	126	0	0
ChrUn.fgenesh.mRNA.62	1149	956.715	1	0.019009
ChrUn.fgenesh.mRNA.63	1752	1559.72	3	0.0349798
ChrUn.fgenesh.mRNA.64	531	338.715	0	0
ChrUn.fgenesh.mRNA.65	282	89.7152	0	0
ChrUn.fgenesh.mRNA.66	231	38.7152	0	0
ChrUn.fgenesh.mRNA.67	303	110.715	0	0
ChrUn.fgenesh.mRNA.68	177	177	10	1.02747
ChrUn.fgenesh.mRNA.69	897	704.715	0	0
ChrUn.fgenesh.mRNA.7	3003	2810.72	2	0.0129406
ChrUn.fgenesh.mRNA.70	1617	1424.72	0.967697	0.0123525
ChrUn.fgenesh.mRNA.71	231	38.7152	0	0
ChrUn.fgenesh.mRNA.72	303	110.715	0	0
ChrUn.fgenesh.mRNA.73	177	177	10	1.02747
ChrUn.fgenesh.mRNA.74	897	704.715	0	0
ChrUn.fgenesh.mRNA.75	4635	4442.72	1.47207	0.00602591
ChrUn.fgenesh.mRNA.76	2145	1952.72	845	7.86973
ChrUn.fgenesh.mRNA.77	267	74.7152	0	0
ChrUn.fgenesh.mRNA.78	432	239.715	0	0
ChrUn.fgenesh.mRNA.79	720	527.715	1.14629	0.0395037
ChrUn.fgenesh.mRNA.8	2316	2123.72	24	0.205521
ChrUn.fgenesh.mRNA.80	5409	5216.72	2	0.00697228
ChrUn.fgenesh.mRNA.81	132	132	0	0
ChrUn.fgenesh.mRNA.82	1488	1295.72	1	0.0140356
ChrUn.fgenesh.mRNA.83	1761	1568.72	325	3.76774
ChrUn.fgenesh.mRNA.84	432	239.715	0	0
ChrUn.fgenesh.mRNA.85	3369	3176.72	853	4.88329
ChrUn.fgenesh.mRNA.86	1401	1208.72	16.9951	0.255706
ChrUn.fgenesh.mRNA.87	198	5.7152	0	0
ChrUn.fgenesh.mRNA.88	5379	5186.72	168.203	0.589772
ChrUn.fgenesh.mRNA.89	3474	3281.72	41.1534	0.228058
ChrUn.fgenesh.mRNA.9	432	239.715	23	1.74491
ChrUn.fgenesh.mRNA.90	1038	845.715	0	0
ChrUn.fgenesh.mRNA.91	333	140.715	0	0
ChrUn.fgenesh.mRNA.92	648	455.715	15.8544	0.632701
ChrUn.fgenesh.mRNA.93	510	317.715	0	0
ChrUn.fgenesh.mRNA.94	312	119.715	0	0
ChrUn.fgenesh.mRNA.95	2097	1904.72	0	0
ChrUn.fgenesh.mRNA.96	1017	824.715	1204	26.55
LOC_Os10g01030.1	693	500.715	0	0
LOC_Os10g01044.1	1849	1656.72	865	9.49533
LOC_Os10g01060.1	2777	2584.72	188	1.32278
LOC_Os10g01070.1	327	134.715	0	0
LOC_Os10g01080.1	1287	1094.72	2153.67	35.7782
LOC_Os10g01100.1	2949	2756.72	144	0.949976
LOC_Os10g01110.1	2015	1822.72	992	9.89771
LOC_Os10g01134.1	1655	1462.72	1087	13.5149
LOC_Os10g01150.1	174	174	1	0.104518
LOC_Os10g01240.1	524	331.715	0	0
LOC_Os10g01250.1	258	65.7152	0	0
LOC_Os10g01290.1	1675	1482.72	368	4.51369
LOC_Os10g01340.1	692	499.715	0	0
LOC_Os10g01380.1	1245	1052.72	192.949	3.3333
LOC_Os10g01390.1	948	755.715	0	0
LOC_Os10g01400.1	303	110.715	0	0
LOC_Os10g01410.1	870	677.715	0	0
LOC_Os10g01420.1	267	74.7152	0	0
LOC_Os10g01430.1	489	296.715	0	0
LOC_Os10g01460.1	414	221.715	0	0
LOC_Os10g01470.1	1450	1257.72	577	8.34325
LOC_Os10g01480.1	1735	1542.72	883	10.4092
LOC_Os10g01490.1	207	14.7152	0	0
LOC_Os10g01500.1	174	174	1	0.104518
LOC_Os10g01530.1	1200	1007.72	0	0
LOC_Os10g01540.1	1829	1636.72	51	0.566681
LOC_Os10g01560.1	2406	2213.72	1	0.00821524
LOC_Os10g01570.1	1600	1407.72	2	0.0258379
LOC_Os10g01580.1	759	566.715	0	0
LOC_Os10g01610.1	3893	3700.72	959	4.71275
LOC_Os10g01620.1	189	189	0	0
LOC_Os10g01640.1	1404	1211.72	0	0
LOC_Os10g01650.1	1607	1414.72	5	0.0642751
LOC_Os10g01660.1	1633	1440.72	11	0.138853
LOC_Os10g01670.1	243	50.7152	0	0
LOC_Os10g01680.1	1491	1298.72	2	0.0280064
LOC_Os10g01690.1	1305	1112.72	0	0
LOC_Os10g01700.1	744	551.715	0	0
LOC_Os10g01710.1	198	5.7152	0	0
LOC_Os10g01720.1	1527	1334.72	0	0
LOC_Os10g01730.1	567	374.715	0	0
LOC_Os10g01740.1	232	39.7152	0	0
LOC_Os10g01760.1	534	341.715	0	0
LOC_Os10g01800.1	1185	992.715	0	0
LOC_Os10g01810.1	153	153	0	0
LOC_Os10g01820.1	3974	3781.72	334	1.6062
LOC_Os10g01830.1	642	449.715	105	4.24613
LOC_Os10g01840.1	531	338.715	0	0
LOC_Os10g01844.1	661	468.715	34.1118	1.32354
LOC_Os10g01920.1	1530	1337.72	0	0
LOC_Os10g01930.1	1520	1327.72	1.0338	0.0141603
LOC_Os10g02000.1	1143	950.715	64.9662	1.24274
LOC_Os10g02020.1	438	245.715	0	0
LOC_Os10g02040.2	1591	1398.72	72	0.936149
LOC_Os10g02050.1	288	95.7152	0	0
LOC_Os10g02070.1	1285	1092.72	3	0.0499294
LOC_Os10g02080.1	1551	1358.72	0	0
LOC_Os10g02100.1	1965	1772.72	2	0.0205179
LOC_Os10g02140.1	312	119.715	0	0
LOC_Os10g02210.1	1771	1578.72	92	1.0598
LOC_Os10g02220.4	2083	1890.72	36	0.346273
LOC_Os10g02230.1	708	515.715	11	0.387904
LOC_Os10g02240.1	2189	1996.72	1698	15.4655
LOC_Os10g02250.1	2382	2189.72	4	0.0332211
LOC_Os10g02260.1	2271	2078.72	696	6.08914
LOC_Os10g02270.1	789	596.715	0	0
LOC_Os10g02276.1	954	761.715	0	0
LOC_Os10g02284.1	1542	1349.72	0	0
LOC_Os10g02300.3	902	709.715	141	3.61307
LOC_Os10g02330.1	384	191.715	0	0
LOC_Os10g02340.1	1671	1478.72	35	0.430453
LOC_Os10g02350.1	2233	2040.72	271	2.41506
LOC_Os10g02360.1	2263	2070.72	246	2.16051
LOC_Os10g02380.1	1234	1041.72	147	2.56632
LOC_Os10g02410.1	219	26.7152	0	0
LOC_Os10g02470.1	435	242.715	1	0.0749281
LOC_Os10g02480.1	1314	1121.72	632	10.2465
LOC_Os10g02490.2	1794	1601.72	51	0.579064
LOC_Os10g02500.1	3948	3755.72	0	0
LOC_Os10g02509.1	1035	842.715	0	0
LOC_Os10g02584.3	1606	1413.72	550	7.07526
LOC_Os10g02610.1	234	41.7152	2	0.871922
LOC_Os10g02620.1	1525	1332.72	6	0.0818758
LOC_Os10g02625.1	315	122.715	0	0
LOC_Os10g02640.1	813	620.715	0	0
LOC_Os10g02644.1	210	17.7152	0	0
LOC_Os10g02650.1	2850	2657.72	14	0.0957991
LOC_Os10g02670.1	1041	848.715	0	0
LOC_Os10g02680.1	270	77.7152	0	0
LOC_Os10g02690.1	957	764.715	0	0
LOC_Os10g02720.1	2371	2178.72	0	0
LOC_Os10g02750.1	1232	1039.72	0	0
LOC_Os10g02760.1	2365	2172.72	205	1.7159
LOC_Os10g02770.1	1670	1477.72	15	0.184605
LOC_Os10g02780.1	699	506.715	0	0
LOC_Os10g02800.1	732	539.715	0	0
LOC_Os10g02814.1	1676	1483.72	23	0.281916
LOC_Os10g02830.1	261	68.7152	0	0
LOC_Os10g02840.1	1289	1096.72	20	0.331648
LOC_Os10g02870.1	246	53.7152	0	0
LOC_Os10g02880.1	1487	1294.72	1	0.0140465
LOC_Os10g02890.1	243	50.7152	0	0
LOC_Os10g02900.1	390	197.715	0	0
LOC_Os10g02920.1	843	650.715	7	0.195636
LOC_Os10g02970.1	724	531.715	1	0.0342029
LOC_Os10g02980.1	1804	1611.72	1284	14.4883
LOC_Os10g02990.1	1887	1694.72	0	0
LOC_Os10g03050.1	1185	992.715	0	0
LOC_Os10g03100.1	2532	2339.72	27	0.209866
LOC_Os10g03210.1	891	698.715	0.0293052	0.000762757
LOC_Os10g03230.1	648	455.715	0	0
LOC_Os10g03260.1	399	206.715	0	0
LOC_Os10g03270.1	270	77.7152	0	0
LOC_Os10g03280.1	177	177	0	0
LOC_Os10g03290.1	366	173.715	0	0
LOC_Os10g03320.1	1510	1317.72	122	1.68376
LOC_Os10g03360.1	1266	1073.72	0	0
LOC_Os10g03380.1	153	153	0	0
LOC_Os10g03390.1	1320	1127.72	0	0
LOC_Os10g03400.2	2001	1808.72	163	1.63893
LOC_Os10g03410.1	321	128.715	1	0.14129
LOC_Os10g03420.1	1152	959.715	0	0
LOC_Os10g03430.1	510	317.715	0	0
LOC_Os10g03440.1	1383	1190.72	280	4.27653
LOC_Os10g03450.1	513	320.715	0	0
LOC_Os10g03480.1	1022	829.715	0	0
LOC_Os10g03490.1	1224	1031.72	14	0.24678
LOC_Os10g03500.1	495	302.715	0	0
LOC_Os10g03510.1	390	197.715	0	0
LOC_Os10g03520.1	561	368.715	0	0
LOC_Os10g03530.1	783	590.715	0	0
LOC_Os10g03540.1	800	607.715	174	5.20704
LOC_Os10g03550.1	1918	1725.72	4161	43.8501
LOC_Os10g03560.1	888	695.715	0	0
LOC_Os10g03570.1	2373	2180.72	125	1.04244
LOC_Os10g03590.1	207	14.7152	0	0
LOC_Os10g03600.1	1780	1587.72	27	0.309267
LOC_Os10g03610.1	762	569.715	0	0
LOC_Os10g03620.1	1686	1493.72	33	0.40178
LOC_Os10g03640.1	540	347.715	1	0.052302
LOC_Os10g03660.1	3427	3234.72	4	0.0224888
LOC_Os10g03669.2	1910	1717.72	13	0.137637
LOC_Os10g03690.1	1874	1681.72	89	0.962453
LOC_Os10g03710.1	450	257.715	2	0.141134
LOC_Os10g03720.1	462	269.715	0	0
LOC_Os10g03730.1	1820	1627.72	2	0.0223457
LOC_Os10g03740.2	1676	1483.72	0	0
LOC_Os10g03750.1	1886	1693.72	3	0.0322124
LOC_Os10g03760.1	1646	1453.72	8	0.100081
LOC_Os10g03770.1	399	206.715	0	0
LOC_Os10g03780.1	3148	2955.72	80	0.492231
LOC_Os10g03800.1	561	368.715	0	0
LOC_Os10g03820.1	822	629.715	11	0.31768
LOC_Os10g03830.1	2846	2653.72	559.98	3.8376
LOC_Os10g03840.1	408	215.715	0	0
LOC_Os10g03850.1	1875	1682.72	3	0.032423
LOC_Os10g03855.1	474	281.715	0	0
LOC_Os10g03880.1	876	683.715	0	0
LOC_Os10g03890.1	477	284.715	23	1.46913
LOC_Os10g03900.1	717	524.715	3	0.103978
LOC_Os10g03910.1	1843	1650.72	11	0.121189
LOC_Os10g03920.1	654	461.715	0	0
LOC_Os10g03930.1	1803	1610.72	44	0.496793
LOC_Os10g03950.1	876	683.715	0	0
LOC_Os10g03960.1	390	197.715	0	0
LOC_Os10g04000.1	1581	1388.72	0	0
LOC_Os10g04010.1	1578	1385.72	0	0
LOC_Os10g04020.1	1224	1031.72	0	0
LOC_Os10g04030.1	1095	902.715	0	0
LOC_Os10g04060.1	3825	3632.72	23	0.115143
LOC_Os10g04090.1	3875	3682.72	21	0.103703
LOC_Os10g04110.1	2919	2726.72	93	0.620276
LOC_Os10g04120.1	3969	3776.72	17	0.0818609
LOC_Os10g04160.1	1086	893.715	0	0
LOC_Os10g04180.1	3607	3414.72	4	0.0213033
LOC_Os10g04210.1	732	539.715	0	0
LOC_Os10g04260.1	603	410.715	0	0
LOC_Os10g04270.1	432	239.715	0	0
LOC_Os10g04280.1	882	689.715	0	0
LOC_Os10g04342.1	3119	2926.72	443	2.75274
LOC_Os10g04370.1	1687	1494.72	4	0.048668
LOC_Os10g04380.1	1512	1319.72	18	0.248047
LOC_Os10g04400.1	1011	818.715	0	0
LOC_Os10g04410.1	354	161.715	0	0
LOC_Os10g04429.1	1765	1572.72	4	0.0462543
LOC_Os10g04450.1	1298	1105.72	62.9855	1.03595
LOC_Os10g04460.1	165	165	0	0
LOC_Os10g04470.1	1401	1208.72	1.01452	0.0152644
LOC_Os10g04480.1	1059	866.715	0	0
LOC_Os10g04490.1	1461	1268.72	4	0.0573374
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	866.715	4	0.0839316
LOC_Os10g04520.1	750	557.715	43	1.40216
LOC_Os10g04540.1	1452	1259.72	63	0.909515
LOC_Os10g04550.1	702	509.715	0	0
LOC_Os10g04560.1	978	785.715	0	0
LOC_Os10g04570.1	1443	1250.72	1001	14.5552
LOC_Os10g04580.1	1889	1696.72	329.812	3.53508
LOC_Os10g04590.1	2071	1878.72	139	1.34554
LOC_Os10g04600.2	1802	1609.72	94	1.06199
LOC_Os10g04610.1	2409	2216.72	120	0.984494
LOC_Os10g04620.1	1678	1485.72	954	11.6776
LOC_Os10g04625.1	582	389.715	15	0.69998
LOC_Os10g04630.1	414	221.715	4	0.3281
LOC_Os10g04660.1	1488	1295.72	1	0.0140356
LOC_Os10g04674.2	3381	3188.72	43	0.245242
LOC_Os10g04690.1	627	434.715	53	2.21724
LOC_Os10g04700.2	1724	1531.72	49	0.581782
LOC_Os10g04710.1	519	326.715	0	0
LOC_Os10g04720.1	2007	1814.72	466	4.67003
LOC_Os10g04730.1	2210	2017.72	595	5.36289
LOC_Os10g04750.1	393	200.715	6	0.543642
LOC_Os10g04770.1	972	779.715	16	0.373186
LOC_Os10g04780.1	1134	941.715	41	0.791783
LOC_Os10g04800.1	156	156	13	1.51552
LOC_Os10g04840.1	618	425.715	2	0.0854383
LOC_Os10g04850.1	2187	1994.72	0	0
LOC_Os10g04860.1	5146	4953.72	144	0.528656
LOC_Os10g04870.1	246	53.7152	0	0
LOC_Os10g04880.1	333	140.715	0	0
LOC_Os10g04890.1	1775	1582.72	0	0
LOC_Os10g04900.1	1745	1552.72	0	0
LOC_Os10g04910.1	795	602.715	13	0.392259
LOC_Os10g04930.1	447	254.715	0	0
LOC_Os10g04940.1	567	374.715	0	0
LOC_Os10g04950.1	444	251.715	0	0
LOC_Os10g04960.1	366	173.715	0	0
LOC_Os10g04980.1	1585	1392.72	0	0
LOC_Os10g04990.1	615	422.715	0	0
LOC_Os10g05000.1	850	657.715	21	0.580662
LOC_Os10g05010.1	1610	1417.72	15	0.192417
LOC_Os10g05020.1	1856	1663.72	15	0.163966
LOC_Os10g05030.1	483	290.715	0	0
LOC_Os10g05050.1	795	602.715	0	0
LOC_Os10g05069.1	3456	3263.72	865	4.81999
LOC_Os10g05088.1	1299	1106.72	10	0.164326
LOC_Os10g05130.1	1384	1191.72	1273	19.4266
LOC_Os10g05140.1	207	14.7152	4	4.94351
LOC_Os10g05150.1	216	23.7152	0	0
LOC_Os10g05160.1	1968	1775.72	1	0.0102416
LOC_Os10g05170.1	483	290.715	0	0
LOC_Os10g05180.1	1653	1460.72	4	0.0498008
LOC_Os10g05200.1	1513	1320.72	0	0
LOC_Os10g05210.1	1684	1491.72	179	2.18227
LOC_Os10g05220.2	1712	1519.72	215	2.57287
LOC_Os10g05230.2	1428	1235.72	553.295	8.14292
LOC_Os10g05240.1	1485	1292.72	40	0.562729
LOC_Os10g05250.1	2427	2234.72	31	0.252279
LOC_Os10g05290.2	1549	1356.72	0	0
LOC_Os10g05300.1	984	791.715	55.2744	1.26969
LOC_Os10g05329.1	384	191.715	2.72905	0.258879
LOC_Os10g05390.1	432	239.715	0	0
LOC_Os10g05400.1	1953	1760.72	0	0
LOC_Os10g05410.1	1740	1547.72	0	0
LOC_Os10g05420.1	444	251.715	0	0
LOC_Os10g05430.1	189	189	0	0
LOC_Os10g05440.1	1812	1619.72	0	0
LOC_Os10g05450.1	207	14.7152	0	0
LOC_Os10g05470.1	747	554.715	5	0.163924
LOC_Os10g05490.1	1607	1414.72	150	1.92825
LOC_Os10g05500.1	1476	1283.72	0	0
LOC_Os10g05510.1	354	161.715	0	0
LOC_Os10g05520.1	1620	1427.72	0	0
LOC_Os10g05530.1	1475	1282.72	23	0.326092
LOC_Os10g05540.1	1509	1316.72	114	1.57454
LOC_Os10g05550.1	342	149.715	0	0
LOC_Os10g05560.1	483	290.715	10	0.625567
LOC_Os10g05570.1	333	140.715	0	0
LOC_Os10g05580.1	678	485.715	0	0
LOC_Os10g05590.1	1107	914.715	72	1.43149
LOC_Os10g05600.1	1688	1495.72	1	0.0121589
LOC_Os10g05610.1	210	17.7152	0	0
LOC_Os10g05630.1	255	62.7152	0	0
LOC_Os10g05660.1	1089	896.715	0	0
LOC_Os10g05680.1	1487	1294.72	120.029	1.68599
LOC_Os10g05690.1	2129	1936.72	0	0
LOC_Os10g05720.1	962	769.715	39	0.92146
LOC_Os10g05730.2	2429	2236.72	297	2.41484
LOC_Os10g05740.1	564	371.715	14	0.684951
LOC_Os10g05750.1	1289	1096.72	0	0
LOC_Os10g05770.1	822	629.715	0	0
LOC_Os10g05780.1	1866	1673.72	487	5.29163
LOC_Os10g05790.1	1217	1024.72	0	0
LOC_Os10g05800.2	2369	2176.72	386	3.22498
LOC_Os10g05820.1	1063	870.715	0	0
LOC_Os10g05840.1	775	582.715	0	0
LOC_Os10g05860.1	1036	843.715	0	0
LOC_Os10g05880.1	699	506.715	0	0
LOC_Os10g05890.1	588	395.715	6	0.275747
LOC_Os10g05900.1	1329	1136.72	5.35177	0.0856224
LOC_Os10g05910.1	913	720.715	0	0
LOC_Os10g05930.1	1017	824.715	0	0
LOC_Os10g05940.1	682	489.715	90	3.34226
LOC_Os10g05950.1	985	792.715	0	0
LOC_Os10g05960.1	279	86.7152	1	0.209723
LOC_Os10g05970.1	1143	950.715	0	0
LOC_Os10g05980.1	1041	848.715	0	0
LOC_Os10g05990.1	1085	892.715	0	0
LOC_Os10g06000.1	989	796.715	0	0
LOC_Os10g06020.1	273	80.7152	0	0
LOC_Os10g06030.1	2082	1889.72	0	0
LOC_Os10g06080.1	239	46.7152	0	0
LOC_Os10g06090.1	2247	2054.72	0	0
LOC_Os10g06130.1	2007	1814.72	1455.39	14.5852
LOC_Os10g06140.1	2179	1986.72	1	0.0091539
LOC_Os10g06500.1	447	254.715	0	0
LOC_Os10g06510.1	1260	1067.72	10	0.170328
LOC_Os10g06540.1	1356	1163.72	1318	20.5973
LOC_Os10g06560.1	978	785.715	3.12508	0.0723331
LOC_Os10g06580.1	1302	1109.72	30.8749	0.505983
LOC_Os10g06600.1	438	245.715	0	0
LOC_Os10g06610.1	2961	2768.72	147	0.965564
LOC_Os10g06620.1	255	62.7152	0	0
LOC_Os10g06630.1	1015	822.715	652	14.4125
LOC_Os10g06670.1	441	248.715	0	0
LOC_Os10g06680.1	1440	1247.72	0	0
LOC_Os10g06690.1	503	310.715	0	0
LOC_Os10g06700.1	1315	1122.72	98	1.58744
LOC_Os10g06710.1	1641	1448.72	62	0.778306
LOC_Os10g06720.1	1397	1204.72	768	11.5936
LOC_Os10g06740.1	3552	3359.72	6	0.0324781
LOC_Os10g06760.1	3658	3465.72	43	0.225641
LOC_Os10g06770.1	711	518.715	0	0
LOC_Os10g06780.1	972	779.715	0	0
LOC_Os10g06800.1	978	785.715	3	0.0694381
LOC_Os10g06810.1	1341	1148.72	0	0
LOC_Os10g06860.1	1701	1508.72	0	0
LOC_Os10g06890.1	864	671.715	0	0
LOC_Os10g06900.1	258	65.7152	0	0
LOC_Os10g06910.1	2763	2570.72	0	0
LOC_Os10g06920.1	453	260.715	0	0
LOC_Os10g06930.1	999	806.715	0	0
LOC_Os10g06939.1	455	262.715	0	0
LOC_Os10g06950.1	1289	1096.72	6	0.0994945
LOC_Os10g06960.1	513	320.715	0	0
LOC_Os10g06970.1	222	29.7152	0	0
LOC_Os10g07004.1	1992	1799.72	0	0
LOC_Os10g07010.1	1896	1703.72	2	0.0213489
LOC_Os10g07030.1	789	596.715	0	0
LOC_Os10g07040.1	1197	1004.72	9	0.162908
LOC_Os10g07050.1	777	584.715	0	0
LOC_Os10g07060.1	507	314.715	0	0
LOC_Os10g07080.1	1594	1401.72	6	0.0778455
LOC_Os10g07114.1	965	772.715	10	0.235354
LOC_Os10g07120.1	321	128.715	0	0
LOC_Os10g07130.1	375	182.715	0	0
LOC_Os10g07200.1	1343	1150.72	20	0.316085
LOC_Os10g07210.1	946	753.715	69	1.66488
LOC_Os10g07229.1	1865	1672.72	1175	12.7749
LOC_Os10g07270.1	3550	3357.72	1748	9.46759
LOC_Os10g07280.1	300	107.715	0	0
LOC_Os10g07290.1	1797	1604.72	2	0.0226659
LOC_Os10g07320.1	198	5.7152	0	0
LOC_Os10g07340.1	3057	2864.72	166.005	1.05385
LOC_Os10g07380.1	707	514.715	10	0.353325
LOC_Os10g07390.1	480	287.715	1	0.063209
LOC_Os10g07400.2	3234	3041.72	0	0
LOC_Os10g07420.1	447	254.715	1.54678	0.110437
LOC_Os10g07430.1	1839	1646.72	38	0.419669
LOC_Os10g07440.1	782	589.715	1297	39.9981
LOC_Os10g07450.2	864	671.715	469	12.6978
LOC_Os10g07470.1	1644	1451.72	4	0.0501095
LOC_Os10g07480.1	3335	3142.72	30	0.173603
LOC_Os10g07510.1	1030	837.715	0	0
LOC_Os10g07520.1	369	176.715	0	0
LOC_Os10g07534.1	2643	2450.72	114	0.845968
LOC_Os10g07538.1	1122	929.715	323	6.31822
LOC_Os10g07544.1	360	167.715	0	0
LOC_Os10g07546.1	483	290.715	0	0
LOC_Os10g07548.1	1929	1736.72	0	0
LOC_Os10g07556.1	2165	1972.72	2	0.0184377
LOC_Os10g07602.1	402	209.715	0	0
LOC_Os10g07604.1	303	110.715	5	0.821305
LOC_Os10g07606.1	279	86.7152	0	0
LOC_Os10g07616.1	1197	1004.72	0	0
LOC_Os10g07626.1	441	248.715	0	0
LOC_Os10g07966.1	768	575.715	0	0
LOC_Os10g07970.1	1614	1421.72	2	0.0255835
LOC_Os10g07974.1	540	347.715	0	0
LOC_Os10g07978.2	3736	3543.72	224	1.14956
LOC_Os10g07982.1	321	128.715	0	0
LOC_Os10g07986.1	324	131.715	1	0.138072
LOC_Os10g07990.1	372	179.715	0	0
LOC_Os10g07994.1	3151	2958.72	236	1.45061
LOC_Os10g07998.1	1372	1179.72	0	0
LOC_Os10g08010.1	795	602.715	6	0.181043
LOC_Os10g08011.1	1059	866.715	208	4.36444
LOC_Os10g08014.1	1521	1328.72	33	0.451673
LOC_Os10g08018.1	1577	1384.72	36	0.472807
LOC_Os10g08022.1	1490	1297.72	1	0.014014
LOC_Os10g08026.1	1447	1254.72	5	0.0724714
LOC_Os10g08050.1	426	233.715	0	0
LOC_Os10g08170.1	291	98.7152	0	0
LOC_Os10g08220.1	540	347.715	0	0
LOC_Os10g08280.1	1802	1609.72	0	0
LOC_Os10g08290.1	348	155.715	0	0
LOC_Os10g08319.1	1936	1743.72	0	0
LOC_Os10g08400.1	282	89.7152	0	0
LOC_Os10g08430.1	246	53.7152	0	0
LOC_Os10g08440.1	420	227.715	0	0
LOC_Os10g08474.1	1706	1513.72	968	11.6298
LOC_Os10g08490.1	234	41.7152	0	0
LOC_Os10g08510.1	615	422.715	237	10.1963
LOC_Os10g08520.1	294	101.715	0	0
LOC_Os10g08530.1	912	719.715	0	0
LOC_Os10g08540.1	2968	2775.72	43	0.281732
LOC_Os10g08550.1	1773	1580.72	6349	73.0455
LOC_Os10g08570.1	2570	2377.72	446	3.41128
LOC_Os10g08580.1	1788	1595.72	588	6.70137
LOC_Os10g08590.1	383	190.715	0	0
LOC_Os10g08599.1	2042	1849.72	488	4.79796
LOC_Os10g08610.1	1227	1034.72	0	0
LOC_Os10g08620.1	1200	1007.72	0	0
LOC_Os10g08630.1	540	347.715	0	0
LOC_Os10g08640.1	267	74.7152	0	0
LOC_Os10g08670.1	1032	839.715	0	0
LOC_Os10g08680.1	411	218.715	0	0
LOC_Os10g08710.1	885	692.715	0	0
LOC_Os10g08720.1	180	180	0	0
LOC_Os10g08730.1	516	323.715	0	0
LOC_Os10g08750.1	345	152.715	0	0
LOC_Os10g08754.1	1731	1538.72	173	2.0447
