target_id	length	eff_length	est_counts	tpm
ChrUn.fgenesh.mRNA.52	3678	3498.92	16	0.0165314
ChrUn.fgenesh.mRNA.53	936	756.918	0	0
ChrUn.fgenesh.mRNA.54	324	144.918	0	0
ChrUn.fgenesh.mRNA.55	3339	3159.92	90.629	0.103685
ChrUn.fgenesh.mRNA.56	624	444.918	0	0
ChrUn.fgenesh.mRNA.57	2211	2031.92	0	0
ChrUn.fgenesh.mRNA.58	390	210.918	92	1.57687
ChrUn.fgenesh.mRNA.59	1758	1578.92	0	0
ChrUn.fgenesh.mRNA.6	804	624.918	0	0
ChrUn.fgenesh.mRNA.60	951	771.918	1	0.00468329
ChrUn.fgenesh.mRNA.61	126	126	0	0
ChrUn.fgenesh.mRNA.62	1149	969.918	4	0.014909
ChrUn.fgenesh.mRNA.63	1752	1572.92	10	0.0229835
ChrUn.fgenesh.mRNA.64	531	351.918	0	0
ChrUn.fgenesh.mRNA.65	282	102.918	0	0
ChrUn.fgenesh.mRNA.66	231	51.9181	0	0
ChrUn.fgenesh.mRNA.67	303	123.918	0	0
ChrUn.fgenesh.mRNA.68	177	177	134.5	2.74708
ChrUn.fgenesh.mRNA.69	897	717.918	0	0
ChrUn.fgenesh.mRNA.7	3003	2823.92	46.8209	0.0599392
ChrUn.fgenesh.mRNA.70	1617	1437.92	0	0
ChrUn.fgenesh.mRNA.71	231	51.9181	0	0
ChrUn.fgenesh.mRNA.72	303	123.918	0	0
ChrUn.fgenesh.mRNA.73	177	177	134.5	2.74708
ChrUn.fgenesh.mRNA.74	897	717.918	0	0
ChrUn.fgenesh.mRNA.75	4635	4455.92	62.9029	0.0510336
ChrUn.fgenesh.mRNA.76	2145	1965.92	4093	7.5266
ChrUn.fgenesh.mRNA.77	267	87.9181	0	0
ChrUn.fgenesh.mRNA.78	432	252.918	90	1.28643
ChrUn.fgenesh.mRNA.79	720	540.918	1.17002	0.00781957
ChrUn.fgenesh.mRNA.8	2316	2136.92	4	0.00676698
ChrUn.fgenesh.mRNA.80	5409	5229.92	7	0.00483867
ChrUn.fgenesh.mRNA.81	132	132	0	0
ChrUn.fgenesh.mRNA.82	1488	1308.92	4	0.0110477
ChrUn.fgenesh.mRNA.83	1761	1581.92	3473	7.93676
ChrUn.fgenesh.mRNA.84	432	252.918	3.04194	0.0434803
ChrUn.fgenesh.mRNA.85	3369	3189.92	10434	11.8248
ChrUn.fgenesh.mRNA.86	1401	1221.92	212.909	0.629906
ChrUn.fgenesh.mRNA.87	198	18.9181	0	0
ChrUn.fgenesh.mRNA.88	5379	5199.92	58.1391	0.0404198
ChrUn.fgenesh.mRNA.89	3474	3294.92	123.707	0.135729
ChrUn.fgenesh.mRNA.9	432	252.918	88	1.25784
ChrUn.fgenesh.mRNA.90	1038	858.918	0	0
ChrUn.fgenesh.mRNA.91	333	153.918	0	0
ChrUn.fgenesh.mRNA.92	648	468.918	44.0312	0.339458
ChrUn.fgenesh.mRNA.93	510	330.918	0	0
ChrUn.fgenesh.mRNA.94	312	132.918	0	0
ChrUn.fgenesh.mRNA.95	2097	1917.92	0	0
ChrUn.fgenesh.mRNA.96	1017	837.918	10247	44.2097
LOC_Os10g01030.1	693	513.918	1	0.00703443
LOC_Os10g01044.1	1849	1669.92	8177	17.702
LOC_Os10g01060.1	2777	2597.92	1565	2.17777
LOC_Os10g01070.1	327	147.918	2	0.04888
LOC_Os10g01080.1	1287	1107.92	2083.31	6.79782
LOC_Os10g01100.1	2949	2769.92	1101	1.43695
LOC_Os10g01110.1	2015	1835.92	1770	3.48532
LOC_Os10g01134.1	1655	1475.92	19462	47.6703
LOC_Os10g01150.1	174	174	1	0.0207765
LOC_Os10g01240.1	524	344.918	10	0.104811
LOC_Os10g01250.1	258	78.9181	0	0
LOC_Os10g01290.1	1675	1495.92	2058	4.97348
LOC_Os10g01340.1	692	512.918	277	1.95234
LOC_Os10g01380.1	1245	1065.92	1327	4.50059
LOC_Os10g01390.1	948	768.918	0	0
LOC_Os10g01400.1	303	123.918	0	0
LOC_Os10g01410.1	870	690.918	1	0.00523234
LOC_Os10g01420.1	267	87.9181	0	0
LOC_Os10g01430.1	489	309.918	0	0
LOC_Os10g01460.1	414	234.918	0	0
LOC_Os10g01470.1	1450	1270.92	1442	4.10176
LOC_Os10g01480.1	1735	1555.92	3366	7.82078
LOC_Os10g01490.1	207	27.9181	0	0
LOC_Os10g01500.1	174	174	3	0.0623296
LOC_Os10g01530.1	1200	1020.92	9	0.0318694
LOC_Os10g01540.1	1829	1649.92	924	2.02457
LOC_Os10g01560.1	2406	2226.92	178.477	0.289735
LOC_Os10g01570.1	1600	1420.92	118	0.300217
LOC_Os10g01580.1	759	579.918	0	0
LOC_Os10g01610.1	3893	3713.92	13596	13.2343
LOC_Os10g01620.1	189	9.9181	0	0
LOC_Os10g01640.1	1404	1224.92	1	0.00295132
LOC_Os10g01650.1	1607	1427.92	1	0.00253174
LOC_Os10g01660.1	1633	1453.92	169	0.420213
LOC_Os10g01670.1	243	63.9181	9	0.509028
LOC_Os10g01680.1	1491	1311.92	43.3699	0.11951
LOC_Os10g01690.1	1305	1125.92	67.489	0.216695
LOC_Os10g01700.1	744	564.918	0	0
LOC_Os10g01710.1	198	18.9181	1	0.191093
LOC_Os10g01720.1	1527	1347.92	81.511	0.218613
LOC_Os10g01730.1	567	387.918	0	0
LOC_Os10g01740.1	232	52.9181	0	0
LOC_Os10g01760.1	534	354.918	0	0
LOC_Os10g01800.1	1185	1005.92	2.35021	0.00844632
LOC_Os10g01810.1	153	153	0	0
LOC_Os10g01820.1	3974	3794.92	16	0.0152419
LOC_Os10g01830.1	642	462.918	41	0.320186
LOC_Os10g01840.1	531	351.918	0	0
LOC_Os10g01844.1	661	481.918	11	0.0825167
LOC_Os10g01920.1	1530	1350.92	269	0.719856
LOC_Os10g01930.1	1520	1340.92	32.6498	0.0880239
LOC_Os10g02000.1	1143	963.918	0	0
LOC_Os10g02020.1	438	258.918	0	0
LOC_Os10g02040.2	1591	1411.92	2269	5.80962
LOC_Os10g02050.1	288	108.918	3	0.0995735
LOC_Os10g02070.1	1285	1105.92	125	0.408611
LOC_Os10g02080.1	1551	1371.92	1	0.00263508
LOC_Os10g02100.1	1965	1785.92	47	0.0951391
LOC_Os10g02140.1	312	132.918	1	0.0271981
LOC_Os10g02210.1	1771	1591.92	45.3073	0.102889
LOC_Os10g02220.4	2083	1903.92	474	0.900021
LOC_Os10g02230.1	708	528.918	9	0.0615144
LOC_Os10g02240.1	2189	2009.92	1249	2.2465
LOC_Os10g02250.1	2382	2202.92	27	0.0443086
LOC_Os10g02260.1	2271	2091.92	1826	3.15558
LOC_Os10g02270.1	789	609.918	0	0
LOC_Os10g02276.1	954	774.918	0	0
LOC_Os10g02284.1	1542	1362.92	0	0
LOC_Os10g02300.3	902	722.918	470	2.35034
LOC_Os10g02330.1	384	204.918	0	0
LOC_Os10g02340.1	1671	1491.92	137	0.33197
LOC_Os10g02350.1	2233	2053.92	1937	3.40933
LOC_Os10g02360.1	2263	2083.92	5270	9.14224
LOC_Os10g02380.1	1234	1054.92	2523	8.64612
LOC_Os10g02410.1	219	39.9181	2	0.181127
LOC_Os10g02470.1	435	255.918	0	0
LOC_Os10g02480.1	1314	1134.92	66	0.210234
LOC_Os10g02490.2	1794	1614.92	23.2694	0.0520904
LOC_Os10g02500.1	3948	3768.92	95.7306	0.0918241
LOC_Os10g02509.1	1035	855.918	0	0
LOC_Os10g02584.3	1606	1426.92	7546	19.1179
LOC_Os10g02610.1	234	54.9181	0	0
LOC_Os10g02620.1	1525	1345.92	6	0.0161159
LOC_Os10g02625.1	315	135.918	17	0.452162
LOC_Os10g02640.1	813	633.918	0	0
LOC_Os10g02644.1	210	30.9181	0	0
LOC_Os10g02650.1	2850	2670.92	284	0.384397
LOC_Os10g02670.1	1041	861.918	15	0.0629141
LOC_Os10g02680.1	270	90.9181	0	0
LOC_Os10g02690.1	957	777.918	2	0.00929434
LOC_Os10g02720.1	2371	2191.92	0	0
LOC_Os10g02750.1	1232	1052.92	24	0.0824023
LOC_Os10g02760.1	2365	2185.92	3797	6.27956
LOC_Os10g02770.1	1670	1490.92	484	1.17358
LOC_Os10g02780.1	699	519.918	0	0
LOC_Os10g02800.1	732	552.918	0	0
LOC_Os10g02814.1	1676	1496.92	203	0.490253
LOC_Os10g02830.1	261	81.9181	4	0.176524
LOC_Os10g02840.1	1289	1109.92	9918	32.304
LOC_Os10g02870.1	246	66.9181	0	0
LOC_Os10g02880.1	1487	1307.92	491	1.35714
LOC_Os10g02890.1	243	63.9181	1	0.0565586
LOC_Os10g02900.1	390	210.918	0	0
LOC_Os10g02920.1	843	663.918	99	0.539068
LOC_Os10g02970.1	724	544.918	37	0.245467
LOC_Os10g02980.1	1804	1624.92	4903	10.9082
LOC_Os10g02990.1	1887	1707.92	16	0.0338669
LOC_Os10g03050.1	1185	1005.92	2	0.0071877
LOC_Os10g03100.1	2532	2352.92	0	0
LOC_Os10g03210.1	891	711.918	10.2582	0.0520913
LOC_Os10g03230.1	648	468.918	100	0.770949
LOC_Os10g03260.1	399	219.918	0	0
LOC_Os10g03270.1	270	90.9181	2	0.0795247
LOC_Os10g03280.1	177	177	53	1.08249
LOC_Os10g03290.1	366	186.918	0	0
LOC_Os10g03320.1	1510	1330.92	244.519	0.664179
LOC_Os10g03360.1	1266	1086.92	1	0.00332603
LOC_Os10g03380.1	153	153	0	0
LOC_Os10g03390.1	1320	1140.92	0	0
LOC_Os10g03400.2	2001	1821.92	222.903	0.442293
LOC_Os10g03410.1	321	141.918	0	0
LOC_Os10g03420.1	1152	972.918	5	0.0185787
LOC_Os10g03430.1	510	330.918	2	0.021849
LOC_Os10g03440.1	1383	1203.92	14	0.0420391
LOC_Os10g03450.1	513	333.918	3	0.0324791
LOC_Os10g03480.1	1022	842.918	0	0
LOC_Os10g03490.1	1224	1044.92	0	0
LOC_Os10g03500.1	495	315.918	0	0
LOC_Os10g03510.1	390	210.918	0	0
LOC_Os10g03520.1	561	381.918	0	0
LOC_Os10g03530.1	783	603.918	2	0.0119722
LOC_Os10g03540.1	800	620.918	3613	21.0357
LOC_Os10g03550.1	1918	1738.92	9296	19.3259
LOC_Os10g03560.1	888	708.918	65	0.331467
LOC_Os10g03570.1	2373	2193.92	10	0.0164779
LOC_Os10g03590.1	207	27.9181	0	0
LOC_Os10g03600.1	1780	1600.92	1	0.00225815
LOC_Os10g03610.1	762	582.918	0	0
LOC_Os10g03620.1	1686	1506.92	0	0
LOC_Os10g03640.1	540	360.918	0	0
LOC_Os10g03660.1	3427	3247.92	24	0.0267134
LOC_Os10g03669.2	1910	1730.92	5	0.0104428
LOC_Os10g03690.1	1874	1694.92	2281.14	4.86547
LOC_Os10g03710.1	450	270.918	30.8592	0.411784
LOC_Os10g03720.1	462	282.918	6	0.0766678
LOC_Os10g03730.1	1820	1640.92	54	0.118968
LOC_Os10g03740.2	1676	1496.92	12.0492	0.0290992
LOC_Os10g03750.1	1886	1706.92	13	0.027533
LOC_Os10g03760.1	1646	1466.92	124.134	0.305921
LOC_Os10g03770.1	399	219.918	0	0
LOC_Os10g03780.1	3148	2968.92	320.951	0.390808
LOC_Os10g03800.1	561	381.918	0	0
LOC_Os10g03820.1	822	642.918	1.86339	0.0104778
LOC_Os10g03830.1	2846	2666.92	3750.49	5.08394
LOC_Os10g03840.1	408	228.918	0	0
LOC_Os10g03850.1	1875	1695.92	1118	2.3832
LOC_Os10g03855.1	474	294.918	0	0
LOC_Os10g03880.1	876	696.918	0	0
LOC_Os10g03890.1	477	297.918	355	4.30779
LOC_Os10g03900.1	717	537.918	150	1.00809
LOC_Os10g03910.1	1843	1663.92	140	0.304172
LOC_Os10g03920.1	654	474.918	0	0
LOC_Os10g03930.1	1803	1623.92	745.729	1.66012
LOC_Os10g03950.1	876	696.918	12	0.0622475
LOC_Os10g03960.1	390	210.918	116	1.98823
LOC_Os10g04000.1	1581	1401.92	0	0
LOC_Os10g04010.1	1578	1398.92	0	0
LOC_Os10g04020.1	1224	1044.92	1	0.00345972
LOC_Os10g04030.1	1095	915.918	0	0
LOC_Os10g04060.1	3825	3645.92	129	0.12791
LOC_Os10g04090.1	3875	3695.92	82.2233	0.0804257
LOC_Os10g04110.1	2919	2739.92	117	0.154373
LOC_Os10g04120.1	3969	3789.92	25	0.023847
LOC_Os10g04160.1	1086	906.918	62	0.247142
LOC_Os10g04180.1	3607	3427.92	1778	1.8751
LOC_Os10g04210.1	732	552.918	0	0
LOC_Os10g04260.1	603	423.918	0	0
LOC_Os10g04270.1	432	252.918	22230	317.748
LOC_Os10g04280.1	882	702.918	460	2.36579
LOC_Os10g04342.1	3119	2939.92	304	0.373819
LOC_Os10g04370.1	1687	1507.92	0	0
LOC_Os10g04380.1	1512	1332.92	3	0.00813655
LOC_Os10g04400.1	1011	831.918	0	0
LOC_Os10g04410.1	354	174.918	0	0
LOC_Os10g04429.1	1765	1585.92	550	1.25373
LOC_Os10g04450.1	1298	1118.92	41	0.132467
LOC_Os10g04460.1	165	165	1	0.0219098
LOC_Os10g04470.1	1401	1221.92	33	0.0976325
LOC_Os10g04480.1	1059	879.918	1	0.00410847
LOC_Os10g04490.1	1461	1281.92	9	0.0253808
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	879.918	23	0.0944949
LOC_Os10g04520.1	750	570.918	85	0.53823
LOC_Os10g04540.1	1452	1272.92	72	0.204482
LOC_Os10g04550.1	702	522.918	2	0.0138267
LOC_Os10g04560.1	978	798.918	4	0.0181001
LOC_Os10g04570.1	1443	1263.92	241	0.68932
LOC_Os10g04580.1	1889	1709.92	1453.42	3.07282
LOC_Os10g04590.1	2071	1891.92	1016	1.9414
LOC_Os10g04600.2	1802	1622.92	1186	2.64187
LOC_Os10g04610.1	2409	2229.92	387	0.6274
LOC_Os10g04620.1	1678	1498.92	2344	5.6533
LOC_Os10g04625.1	582	402.918	0	0
LOC_Os10g04630.1	414	234.918	62	0.954109
LOC_Os10g04660.1	1488	1308.92	22	0.0607621
LOC_Os10g04674.2	3381	3201.92	522	0.589363
LOC_Os10g04690.1	627	447.918	181	1.46084
LOC_Os10g04700.2	1724	1544.92	238	0.556922
LOC_Os10g04710.1	519	339.918	0	0
LOC_Os10g04720.1	2007	1827.92	942	1.86302
LOC_Os10g04730.1	2210	2030.92	626	1.11431
LOC_Os10g04750.1	393	213.918	0	0
LOC_Os10g04770.1	972	792.918	319	1.4544
LOC_Os10g04780.1	1134	954.918	507.283	1.92047
LOC_Os10g04800.1	156	156	0	0
LOC_Os10g04840.1	618	438.918	56.6603	0.466678
LOC_Os10g04850.1	2187	2007.92	0	0
LOC_Os10g04860.1	5146	4966.92	190.293	0.138502
LOC_Os10g04870.1	246	66.9181	0	0
LOC_Os10g04880.1	333	153.918	0	0
LOC_Os10g04890.1	1775	1595.92	0	0
LOC_Os10g04900.1	1745	1565.92	1	0.00230863
LOC_Os10g04910.1	795	615.918	26.2813	0.154257
LOC_Os10g04930.1	447	267.918	1	0.0134934
LOC_Os10g04940.1	567	387.918	0	0
LOC_Os10g04950.1	444	264.918	0	0
LOC_Os10g04960.1	366	186.918	0	0
LOC_Os10g04980.1	1585	1405.92	0	0
LOC_Os10g04990.1	615	435.918	2	0.0165862
LOC_Os10g05000.1	850	670.918	1250	6.7354
LOC_Os10g05010.1	1610	1430.92	934.34	2.36055
LOC_Os10g05020.1	1856	1676.92	50	0.107791
LOC_Os10g05030.1	483	303.918	0	0
LOC_Os10g05050.1	795	615.918	2	0.011739
LOC_Os10g05069.1	3456	3276.92	15644	17.2586
LOC_Os10g05088.1	1299	1119.92	165	0.532624
LOC_Os10g05130.1	1384	1204.92	2929	8.78789
LOC_Os10g05140.1	207	27.9181	2	0.25898
LOC_Os10g05150.1	216	36.9181	0	0
LOC_Os10g05160.1	1968	1788.92	5	0.0101042
LOC_Os10g05170.1	483	303.918	0	0
LOC_Os10g05180.1	1653	1473.92	13	0.0318855
LOC_Os10g05200.1	1513	1333.92	540	1.46348
LOC_Os10g05210.1	1684	1504.92	3135	7.53091
LOC_Os10g05220.2	1712	1532.92	982	2.31588
LOC_Os10g05230.2	1428	1248.92	6597.97	19.0985
LOC_Os10g05240.1	1485	1305.92	404	1.11838
LOC_Os10g05250.1	2427	2247.92	0	0
LOC_Os10g05290.2	1549	1369.92	40	0.105557
LOC_Os10g05300.1	984	804.918	1.16965	0.00525326
LOC_Os10g05329.1	384	204.918	0	0
LOC_Os10g05390.1	432	252.918	1	0.0142936
LOC_Os10g05400.1	1953	1773.92	0	0
LOC_Os10g05410.1	1740	1560.92	0	0
LOC_Os10g05420.1	444	264.918	1	0.0136462
LOC_Os10g05430.1	189	9.9181	6	2.18698
LOC_Os10g05440.1	1812	1632.92	0	0
LOC_Os10g05450.1	207	27.9181	0	0
LOC_Os10g05470.1	747	567.918	0	0
LOC_Os10g05490.1	1607	1427.92	39	0.0987379
LOC_Os10g05500.1	1476	1296.92	0	0
LOC_Os10g05510.1	354	174.918	0	0
LOC_Os10g05520.1	1620	1440.92	114	0.286015
LOC_Os10g05530.1	1475	1295.92	116	0.323596
LOC_Os10g05540.1	1509	1329.92	2860	7.77434
LOC_Os10g05550.1	342	162.918	0	0
LOC_Os10g05560.1	483	303.918	0	0
LOC_Os10g05570.1	333	153.918	0	0
LOC_Os10g05580.1	678	498.918	0	0
LOC_Os10g05590.1	1107	927.918	14	0.0545433
LOC_Os10g05600.1	1688	1508.92	197	0.47198
LOC_Os10g05610.1	210	30.9181	1	0.116926
LOC_Os10g05630.1	255	75.9181	20	0.952374
LOC_Os10g05660.1	1089	909.918	162	0.643629
LOC_Os10g05680.1	1487	1307.92	3043.04	8.41103
LOC_Os10g05690.1	2129	1949.92	15.0014	0.0278124
LOC_Os10g05720.1	962	782.918	26696	123.269
LOC_Os10g05730.2	2429	2249.92	1109.97	1.78348
LOC_Os10g05740.1	564	384.918	19	0.178446
LOC_Os10g05750.1	1289	1109.92	8669	28.2358
LOC_Os10g05770.1	822	642.918	1	0.00562299
LOC_Os10g05780.1	1866	1686.92	1863	3.99247
LOC_Os10g05790.1	1217	1037.92	78603	273.778
LOC_Os10g05800.2	2369	2189.92	4007	6.61476
LOC_Os10g05820.1	1063	883.918	8	0.032719
LOC_Os10g05840.1	775	595.918	0	0
LOC_Os10g05860.1	1036	856.918	57	0.240469
LOC_Os10g05880.1	699	519.918	0	0
LOC_Os10g05890.1	588	408.918	22	0.194495
LOC_Os10g05900.1	1329	1149.92	3.22907	0.0101516
LOC_Os10g05910.1	913	733.918	27	0.132996
LOC_Os10g05930.1	1017	837.918	5	0.021572
LOC_Os10g05940.1	682	502.918	1829.41	13.1503
LOC_Os10g05950.1	985	805.918	7	0.0314
LOC_Os10g05960.1	279	99.9181	1	0.0361808
LOC_Os10g05970.1	1143	963.918	1577.91	5.91785
LOC_Os10g05980.1	1041	861.918	1	0.00419427
LOC_Os10g05990.1	1085	905.918	8010.34	31.9657
LOC_Os10g06000.1	989	809.918	977.756	4.36427
LOC_Os10g06020.1	273	93.9181	0	0
LOC_Os10g06030.1	2082	1902.92	0	0
LOC_Os10g06080.1	239	59.9181	0	0
LOC_Os10g06090.1	2247	2067.92	1	0.00174819
LOC_Os10g06130.1	2007	1827.92	7783.79	15.3942
LOC_Os10g06140.1	2179	1999.92	1	0.00180763
LOC_Os10g06500.1	447	267.918	0	0
LOC_Os10g06510.1	1260	1080.92	77.9683	0.260764
LOC_Os10g06540.1	1356	1176.92	19615	60.2511
LOC_Os10g06560.1	978	798.918	12.5482	0.0567807
LOC_Os10g06580.1	1302	1122.92	167.483	0.539196
LOC_Os10g06600.1	438	258.918	5	0.069812
LOC_Os10g06610.1	2961	2781.92	1749	2.27284
LOC_Os10g06620.1	255	75.9181	0	0
LOC_Os10g06630.1	1015	835.918	2350	10.1631
LOC_Os10g06670.1	441	261.918	4	0.0552099
LOC_Os10g06680.1	1440	1260.92	0	0
LOC_Os10g06690.1	503	323.918	32	0.357139
LOC_Os10g06700.1	1315	1135.92	1121	3.56764
LOC_Os10g06710.1	1641	1461.92	1211	2.99463
LOC_Os10g06720.1	1397	1217.92	10975	32.5769
LOC_Os10g06740.1	3552	3372.92	140	0.150053
LOC_Os10g06760.1	3658	3478.92	664	0.689996
LOC_Os10g06770.1	711	531.918	8	0.0543711
LOC_Os10g06780.1	972	792.918	2.16031	0.0098494
LOC_Os10g06800.1	978	798.918	4	0.0181001
LOC_Os10g06810.1	1341	1161.92	0	0
LOC_Os10g06860.1	1701	1521.92	0	0
LOC_Os10g06890.1	864	684.918	0	0
LOC_Os10g06900.1	258	78.9181	4	0.183234
LOC_Os10g06910.1	2763	2583.92	0	0
LOC_Os10g06920.1	453	273.918	0	0
LOC_Os10g06930.1	999	819.918	0	0
LOC_Os10g06939.1	455	275.918	13	0.170328
LOC_Os10g06950.1	1289	1109.92	15.8397	0.0515915
LOC_Os10g06960.1	513	333.918	0	0
LOC_Os10g06970.1	222	42.9181	0	0
LOC_Os10g07004.1	1992	1812.92	26	0.0518463
LOC_Os10g07010.1	1896	1716.92	2012	4.23644
LOC_Os10g07030.1	789	609.918	886	5.25152
LOC_Os10g07040.1	1197	1017.92	0	0
LOC_Os10g07050.1	777	597.918	0	0
LOC_Os10g07060.1	507	327.918	1	0.0110245
LOC_Os10g07080.1	1594	1414.92	761	1.94436
LOC_Os10g07114.1	965	785.918	112.226	0.516223
LOC_Os10g07120.1	321	141.918	0	0
LOC_Os10g07130.1	375	195.918	22	0.405948
LOC_Os10g07200.1	1343	1163.92	375	1.16475
LOC_Os10g07210.1	946	766.918	72	0.339396
LOC_Os10g07229.1	1865	1685.92	7208	15.4561
LOC_Os10g07270.1	3550	3370.92	11665	12.5101
LOC_Os10g07280.1	300	120.918	0	0
LOC_Os10g07290.1	1797	1617.92	449	1.00326
LOC_Os10g07320.1	198	18.9181	0	0
LOC_Os10g07340.1	3057	2877.92	1011.72	1.27088
LOC_Os10g07380.1	707	527.918	122	0.835441
LOC_Os10g07390.1	480	300.918	0	0
LOC_Os10g07400.2	3234	3054.92	0	0
LOC_Os10g07420.1	447	267.918	200.888	2.71066
LOC_Os10g07430.1	1839	1659.92	0	0
LOC_Os10g07440.1	782	602.918	8505	50.9963
LOC_Os10g07450.2	864	684.918	884	4.66591
LOC_Os10g07470.1	1644	1464.92	480	1.18454
LOC_Os10g07480.1	3335	3155.92	1190	1.36315
LOC_Os10g07510.1	1030	850.918	9	0.0382364
LOC_Os10g07520.1	369	189.918	0	0
LOC_Os10g07534.1	2643	2463.92	391	0.573685
LOC_Os10g07538.1	1122	942.918	3175.82	12.176
LOC_Os10g07544.1	360	180.918	2	0.0399642
LOC_Os10g07546.1	483	303.918	0	0
LOC_Os10g07548.1	1929	1749.92	0	0
LOC_Os10g07556.1	2165	1985.92	0	0
LOC_Os10g07602.1	402	222.918	0	0
LOC_Os10g07604.1	303	123.918	0	0
LOC_Os10g07606.1	279	99.9181	0	0
LOC_Os10g07616.1	1197	1017.92	0	0
LOC_Os10g07626.1	441	261.918	0	0
LOC_Os10g07966.1	768	588.918	0	0
LOC_Os10g07970.1	1614	1434.92	2	0.00503878
LOC_Os10g07974.1	540	360.918	1	0.0100165
LOC_Os10g07978.2	3736	3556.92	661	0.671816
LOC_Os10g07982.1	321	141.918	0	0
LOC_Os10g07986.1	324	144.918	0	0
LOC_Os10g07990.1	372	192.918	0	0
LOC_Os10g07994.1	3151	2971.92	1608	1.95601
LOC_Os10g07998.1	1372	1192.92	31	0.093945
LOC_Os10g08010.1	795	615.918	3	0.0176084
LOC_Os10g08011.1	1059	879.918	2340.39	9.61544
LOC_Os10g08014.1	1521	1341.92	2	0.00538799
LOC_Os10g08018.1	1577	1397.92	643	1.66285
LOC_Os10g08022.1	1490	1310.92	94	0.259224
LOC_Os10g08026.1	1447	1267.92	32	0.0912392
LOC_Os10g08050.1	426	246.918	0	0
LOC_Os10g08170.1	291	111.918	1	0.0323015
LOC_Os10g08220.1	540	360.918	16	0.160263
LOC_Os10g08280.1	1802	1622.92	0	0
LOC_Os10g08290.1	348	168.918	1	0.0214016
LOC_Os10g08319.1	1936	1756.92	63.1432	0.129926
LOC_Os10g08400.1	282	102.918	0	0
LOC_Os10g08430.1	246	66.9181	0	0
LOC_Os10g08440.1	420	240.918	0	0
LOC_Os10g08474.1	1706	1526.92	1825.97	4.32315
LOC_Os10g08490.1	234	54.9181	3	0.197482
LOC_Os10g08510.1	615	435.918	75	0.621984
LOC_Os10g08520.1	294	114.918	0	0
