target_id	length	eff_length	est_counts	tpm
LOC_Os10g03610.1	762	575.214	2	0.0137061
LOC_Os10g03620.1	1686	1499.21	27	0.0709927
LOC_Os10g03640.1	540	353.214	0	0
LOC_Os10g03660.1	3427	3240.21	150	0.182487
LOC_Os10g03669.2	1910	1723.21	103	0.23562
LOC_Os10g03690.1	1874	1687.21	1520	3.5513
LOC_Os10g03710.1	450	263.214	523.448	7.83932
LOC_Os10g03720.1	462	275.214	2	0.0286466
LOC_Os10g03730.1	1820	1633.21	7	0.0168954
LOC_Os10g03740.2	1676	1489.21	4.0914	0.01083
LOC_Os10g03750.1	1886	1699.21	1	0.00231988
LOC_Os10g03760.1	1646	1459.21	61	0.164787
LOC_Os10g03770.1	399	212.214	0	0
LOC_Os10g03780.1	3148	2961.21	347.909	0.463136
LOC_Os10g03800.1	561	374.214	0	0
LOC_Os10g03820.1	822	635.214	14	0.0868803
LOC_Os10g03830.1	2846	2659.21	6028.65	8.93676
LOC_Os10g03840.1	408	221.214	454	8.09016
LOC_Os10g03850.1	1875	1688.21	176	0.410959
LOC_Os10g03855.1	474	287.214	0	0
LOC_Os10g03880.1	876	689.214	0	0
LOC_Os10g03890.1	477	290.214	546	7.41631
LOC_Os10g03900.1	717	530.214	973.935	7.24089
LOC_Os10g03910.1	1843	1656.21	213.065	0.507119
LOC_Os10g03920.1	654	467.214	1	0.00843719
LOC_Os10g03930.1	1803	1616.21	328	0.799997
LOC_Os10g03950.1	876	689.214	0	0
LOC_Os10g03960.1	390	203.214	86	1.66824
LOC_Os10g04000.1	1581	1394.21	0	0
LOC_Os10g04010.1	1578	1391.21	0	0
LOC_Os10g04020.1	1224	1037.21	1	0.00380054
LOC_Os10g04030.1	1095	908.214	0	0
LOC_Os10g04060.1	3825	3638.21	186	0.201529
LOC_Os10g04090.1	3875	3688.21	695.246	0.74308
LOC_Os10g04110.1	2919	2732.21	26	0.0375122
LOC_Os10g04120.1	3969	3782.21	0	0
LOC_Os10g04160.1	1086	899.214	0	0
LOC_Os10g04180.1	3607	3420.21	0	0
LOC_Os10g04210.1	732	545.214	0	0
LOC_Os10g04260.1	603	416.214	0	0
LOC_Os10g04270.1	432	245.214	0	0
LOC_Os10g04280.1	882	695.214	0	0
LOC_Os10g04342.1	3119	2932.21	489	0.657395
LOC_Os10g04370.1	1687	1500.21	60	0.157656
LOC_Os10g04380.1	1512	1325.21	113	0.336129
LOC_Os10g04400.1	1011	824.214	0	0
LOC_Os10g04410.1	354	167.214	0	0
LOC_Os10g04429.1	1765	1578.21	1297	3.23957
LOC_Os10g04450.1	1298	1111.21	1000	3.54745
LOC_Os10g04460.1	165	165	1	0.0238907
LOC_Os10g04470.1	1401	1214.21	12	0.0389582
LOC_Os10g04480.1	1059	872.214	2	0.009039
LOC_Os10g04490.1	1461	1274.21	205	0.634198
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	872.214	775	3.50261
LOC_Os10g04520.1	750	563.214	276	1.93174
LOC_Os10g04540.1	1452	1265.21	151	0.470464
LOC_Os10g04550.1	702	515.214	0	0
LOC_Os10g04560.1	978	791.214	0	0
LOC_Os10g04570.1	1443	1256.21	2560	8.03322
LOC_Os10g04580.1	1889	1702.21	2150.3	4.97965
LOC_Os10g04590.1	2071	1884.21	976	2.04189
LOC_Os10g04600.2	1802	1615.21	991	2.41856
LOC_Os10g04610.1	2409	2222.21	443	0.785835
LOC_Os10g04620.1	1678	1491.21	5819	15.3823
LOC_Os10g04625.1	582	395.214	86	0.857787
LOC_Os10g04630.1	414	227.214	55	0.954204
LOC_Os10g04660.1	1488	1301.21	30	0.0908837
LOC_Os10g04674.2	3381	3194.21	536	0.661476
LOC_Os10g04690.1	627	440.214	265	2.37299
LOC_Os10g04700.2	1724	1537.21	154	0.394912
LOC_Os10g04710.1	519	332.214	0	0
LOC_Os10g04720.1	2007	1820.21	749	1.62208
LOC_Os10g04730.1	2210	2023.21	532	1.03653
LOC_Os10g04750.1	393	206.214	0	0
LOC_Os10g04770.1	972	785.214	42	0.210851
LOC_Os10g04780.1	1134	947.214	348.573	1.45064
LOC_Os10g04800.1	156	156	0	0
LOC_Os10g04840.1	618	431.214	18	0.164548
LOC_Os10g04850.1	2187	2000.21	0	0
LOC_Os10g04860.1	5146	4959.21	777.694	0.618172
LOC_Os10g04870.1	246	59.2138	1	0.0665718
LOC_Os10g04880.1	333	146.214	0	0
LOC_Os10g04890.1	1775	1588.21	1	0.00248201
LOC_Os10g04900.1	1745	1558.21	0	0
LOC_Os10g04910.1	795	608.214	71.2645	0.461881
LOC_Os10g04930.1	447	260.214	0	0
LOC_Os10g04940.1	567	380.214	0	0
LOC_Os10g04950.1	444	257.214	0	0
LOC_Os10g04960.1	366	179.214	0	0
LOC_Os10g04980.1	1585	1398.21	0	0
LOC_Os10g04990.1	615	428.214	31.8306	0.29302
LOC_Os10g05000.1	850	663.214	1401	8.32718
LOC_Os10g05010.1	1610	1423.21	408	1.13006
LOC_Os10g05020.1	1856	1669.21	262	0.618732
LOC_Os10g05030.1	483	296.214	0	0
LOC_Os10g05050.1	795	608.214	0	0
LOC_Os10g05069.1	3456	3269.21	5449	6.57032
LOC_Os10g05088.1	1299	1112.21	6	0.0212655
LOC_Os10g05130.1	1384	1197.21	6233	20.5229
LOC_Os10g05140.1	207	20.2138	24	4.68033
LOC_Os10g05150.1	216	29.2138	0	0
LOC_Os10g05160.1	1968	1781.21	0	0
LOC_Os10g05170.1	483	296.214	0	0
LOC_Os10g05180.1	1653	1466.21	17	0.0457051
LOC_Os10g05200.1	1513	1326.21	344	1.02249
LOC_Os10g05210.1	1684	1497.21	2209	5.81601
LOC_Os10g05220.2	1712	1525.21	1029	2.65949
LOC_Os10g05230.2	1428	1241.21	4100.71	13.0234
LOC_Os10g05240.1	1485	1298.21	377	1.14474
LOC_Os10g05250.1	2427	2240.21	0	0
LOC_Os10g05290.2	1549	1362.21	134.245	0.388479
LOC_Os10g05300.1	984	797.214	11.1382	0.0550747
LOC_Os10g05329.1	384	197.214	8.31148	0.166132
LOC_Os10g05390.1	432	245.214	1	0.0160756
LOC_Os10g05400.1	1953	1766.21	0	0
LOC_Os10g05410.1	1740	1553.21	0	0
LOC_Os10g05420.1	444	257.214	0	0
LOC_Os10g05430.1	189	2.2138	5	8.90318
LOC_Os10g05440.1	1812	1625.21	0	0
LOC_Os10g05450.1	207	20.2138	0	0
LOC_Os10g05470.1	747	560.214	15	0.105548
LOC_Os10g05490.1	1607	1420.21	1	0.00277562
LOC_Os10g05500.1	1476	1289.21	0	0
LOC_Os10g05510.1	354	167.214	0	0
LOC_Os10g05520.1	1620	1433.21	14	0.0385062
LOC_Os10g05530.1	1475	1288.21	128	0.391684
LOC_Os10g05540.1	1509	1322.21	1883	5.61387
LOC_Os10g05550.1	342	155.214	0	0
LOC_Os10g05560.1	483	296.214	0	0
LOC_Os10g05570.1	333	146.214	1	0.0269603
LOC_Os10g05580.1	678	491.214	8	0.0641997
LOC_Os10g05590.1	1107	920.214	10	0.0428375
LOC_Os10g05600.1	1688	1501.21	7	0.018381
LOC_Os10g05610.1	210	23.2138	0	0
LOC_Os10g05630.1	255	68.2138	7	0.404519
LOC_Os10g05660.1	1089	902.214	41	0.179138
LOC_Os10g05680.1	1487	1300.21	1214.67	3.68261
LOC_Os10g05690.1	2129	1942.21	0	0
LOC_Os10g05720.1	962	775.214	39	0.198315
LOC_Os10g05730.2	2429	2242.21	1208.97	2.12546
LOC_Os10g05740.1	564	377.214	37.4116	0.39096
LOC_Os10g05750.1	1289	1102.21	1	0.00357641
LOC_Os10g05770.1	822	635.214	1.14267	0.00709112
LOC_Os10g05780.1	1866	1679.21	4361.94	10.2397
LOC_Os10g05790.1	1217	1030.21	2	0.00765272
LOC_Os10g05800.2	2369	2182.21	6563	11.8555
LOC_Os10g05820.1	1063	876.214	0	0
LOC_Os10g05840.1	775	588.214	0	0
LOC_Os10g05860.1	1036	849.214	0	0
LOC_Os10g05880.1	699	512.214	0	0
LOC_Os10g05890.1	588	401.214	145	1.42464
LOC_Os10g05900.1	1329	1142.21	0	0
LOC_Os10g05910.1	913	726.214	0	0
LOC_Os10g05930.1	1017	830.214	0	0
LOC_Os10g05940.1	682	495.214	454	3.6139
LOC_Os10g05950.1	985	798.214	4	0.019754
LOC_Os10g05960.1	279	92.2138	7	0.299237
LOC_Os10g05970.1	1143	956.214	0	0
LOC_Os10g05980.1	1041	854.214	2	0.00922947
LOC_Os10g05990.1	1085	898.214	0	0
LOC_Os10g06000.1	989	802.214	0	0
LOC_Os10g06020.1	273	86.2138	0	0
LOC_Os10g06030.1	2082	1895.21	1	0.00207996
LOC_Os10g06080.1	239	52.2138	0	0
LOC_Os10g06090.1	2247	2060.21	2	0.00382676
LOC_Os10g06130.1	2007	1820.21	8985.93	19.4605
LOC_Os10g06140.1	2179	1992.21	2	0.00395738
LOC_Os10g06500.1	447	260.214	0	0
LOC_Os10g06510.1	1260	1073.21	69.5503	0.255462
LOC_Os10g06540.1	1356	1169.21	12195	41.1151
LOC_Os10g06560.1	978	791.214	5.03594	0.02509
LOC_Os10g06580.1	1302	1115.21	190.414	0.67306
LOC_Os10g06600.1	438	251.214	0	0
LOC_Os10g06610.1	2961	2774.21	1268	1.80174
LOC_Os10g06620.1	255	68.2138	0	0
LOC_Os10g06630.1	1015	828.214	7501	35.7018
LOC_Os10g06670.1	441	254.214	0	0
LOC_Os10g06680.1	1440	1253.21	0	0
LOC_Os10g06690.1	503	316.214	5	0.0623308
LOC_Os10g06700.1	1315	1128.21	750	2.62049
LOC_Os10g06710.1	1641	1454.21	788	2.13605
LOC_Os10g06720.1	1397	1210.21	4482	14.599
LOC_Os10g06740.1	3552	3365.21	68	0.0796544
LOC_Os10g06760.1	3658	3471.21	916	1.04023
LOC_Os10g06770.1	711	524.214	40	0.300791
LOC_Os10g06780.1	972	785.214	31.934	0.160316
LOC_Os10g06800.1	978	791.214	6	0.0298931
LOC_Os10g06810.1	1341	1154.21	0	0
LOC_Os10g06860.1	1701	1514.21	2	0.00520662
LOC_Os10g06890.1	864	677.214	0	0
LOC_Os10g06900.1	258	71.2138	1	0.055354
LOC_Os10g06910.1	2763	2576.21	0	0
LOC_Os10g06920.1	453	266.214	0	0
LOC_Os10g06930.1	999	812.214	0	0
LOC_Os10g06939.1	455	268.214	6	0.0881827
LOC_Os10g06950.1	1289	1102.21	71.066	0.254161
LOC_Os10g06960.1	513	326.214	0	0
LOC_Os10g06970.1	222	35.2138	0	0
LOC_Os10g07004.1	1992	1805.21	38	0.082979
LOC_Os10g07010.1	1896	1709.21	16	0.0369009
LOC_Os10g07030.1	789	602.214	334	2.1863
LOC_Os10g07040.1	1197	1010.21	0	0
LOC_Os10g07050.1	777	590.214	0	0
LOC_Os10g07060.1	507	320.214	0	0
LOC_Os10g07080.1	1594	1407.21	669	1.87404
LOC_Os10g07114.1	965	778.214	347.044	1.75792
LOC_Os10g07120.1	321	134.214	0	0
LOC_Os10g07130.1	375	188.214	48	1.00532
LOC_Os10g07200.1	1343	1156.21	100	0.340938
LOC_Os10g07210.1	946	759.214	92	0.47768
LOC_Os10g07229.1	1865	1678.21	9159	21.5137
LOC_Os10g07270.1	3550	3363.21	8530	9.99788
LOC_Os10g07280.1	300	113.214	0	0
LOC_Os10g07290.1	1797	1610.21	4	0.00979241
LOC_Os10g07320.1	198	11.2138	0	0
LOC_Os10g07340.1	3057	2870.21	861.878	1.18371
LOC_Os10g07380.1	707	520.214	67	0.507699
LOC_Os10g07390.1	480	293.214	0	0
LOC_Os10g07400.2	3234	3047.21	0	0
LOC_Os10g07420.1	447	260.214	112.117	1.69846
LOC_Os10g07430.1	1839	1652.21	774	1.84666
LOC_Os10g07440.1	782	595.214	11973	79.2946
LOC_Os10g07450.2	864	677.214	3668	21.3509
LOC_Os10g07470.1	1644	1457.21	239	0.646529
LOC_Os10g07480.1	3335	3148.21	446	0.55845
LOC_Os10g07510.1	1030	843.214	0	0
LOC_Os10g07520.1	369	182.214	0	0
LOC_Os10g07534.1	2643	2456.21	559	0.897137
LOC_Os10g07538.1	1122	935.214	2636.55	11.1132
LOC_Os10g07544.1	360	173.214	0	0
LOC_Os10g07546.1	483	296.214	2	0.0266157
LOC_Os10g07548.1	1929	1742.21	277	0.626746
LOC_Os10g07556.1	2165	1978.21	2	0.00398538
LOC_Os10g07602.1	402	215.214	0	0
LOC_Os10g07604.1	303	116.214	0	0
LOC_Os10g07606.1	279	92.2138	0	0
LOC_Os10g07616.1	1197	1010.21	0	0
LOC_Os10g07626.1	441	254.214	0	0
LOC_Os10g07966.1	768	581.214	0	0
LOC_Os10g07970.1	1614	1427.21	3	0.00828601
LOC_Os10g07974.1	540	353.214	1	0.0111603
LOC_Os10g07978.2	3736	3549.21	622	0.690831
LOC_Os10g07982.1	321	134.214	0	0
LOC_Os10g07986.1	324	137.214	3	0.086186
LOC_Os10g07990.1	372	185.214	0	0
LOC_Os10g07994.1	3151	2964.21	1765	2.34719
LOC_Os10g07998.1	1372	1185.21	2	0.00665191
LOC_Os10g08010.1	795	608.214	36	0.233324
LOC_Os10g08011.1	1059	872.214	1038.07	4.69156
LOC_Os10g08014.1	1521	1334.21	248	0.732723
LOC_Os10g08018.1	1577	1390.21	583	1.6531
LOC_Os10g08022.1	1490	1303.21	2	0.00604961
LOC_Os10g08026.1	1447	1260.21	4	0.0125121
LOC_Os10g08050.1	426	239.214	0	0
LOC_Os10g08170.1	291	104.214	1	0.0378258
LOC_Os10g08220.1	540	353.214	3	0.0334809
LOC_Os10g08280.1	1802	1615.21	1	0.00244053
LOC_Os10g08290.1	348	161.214	0	0
LOC_Os10g08319.1	1936	1749.21	94	0.211835
LOC_Os10g08400.1	282	95.2138	0	0
LOC_Os10g08430.1	246	59.2138	0	0
LOC_Os10g08440.1	420	233.214	0	0
LOC_Os10g08474.1	1706	1519.21	5594	14.515
LOC_Os10g08490.1	234	47.2138	1	0.0834919
LOC_Os10g08510.1	615	428.214	110	1.01262
LOC_Os10g08520.1	294	107.214	0	0
LOC_Os10g08530.1	912	725.214	10.5599	0.0573995
LOC_Os10g08540.1	2968	2781.21	1753	2.48463
LOC_Os10g08550.1	1773	1586.21	53440	132.806
LOC_Os10g08570.1	2570	2383.21	3247	5.37072
LOC_Os10g08580.1	1788	1601.21	8116	19.9805
