target_id	length	eff_length	est_counts	tpm
ChrUn.fgenesh.mRNA.42	2199	1993.79	5	0.072585
ChrUn.fgenesh.mRNA.43	1209	1003.79	0	0
ChrUn.fgenesh.mRNA.44	390	184.785	0	0
ChrUn.fgenesh.mRNA.45	1392	1186.79	0	0
ChrUn.fgenesh.mRNA.46	1497	1291.79	8.83752	0.198014
ChrUn.fgenesh.mRNA.47	1116	910.785	0	0
ChrUn.fgenesh.mRNA.48	888	682.785	1	0.0423908
ChrUn.fgenesh.mRNA.49	2007	1801.79	1	0.0160639
ChrUn.fgenesh.mRNA.5	1746	1540.79	0	0
ChrUn.fgenesh.mRNA.50	183	183	0	0
ChrUn.fgenesh.mRNA.51	5313	5107.79	0	0
ChrUn.fgenesh.mRNA.52	3678	3472.79	1	0.00833446
ChrUn.fgenesh.mRNA.53	936	730.785	0	0
ChrUn.fgenesh.mRNA.54	324	118.785	1.20067	0.292561
ChrUn.fgenesh.mRNA.55	3339	3133.79	0	0
ChrUn.fgenesh.mRNA.56	624	418.785	0	0
ChrUn.fgenesh.mRNA.57	2211	2005.79	105.149	1.51732
ChrUn.fgenesh.mRNA.58	390	184.785	0	0
ChrUn.fgenesh.mRNA.59	1758	1552.79	8.57883	0.159909
ChrUn.fgenesh.mRNA.6	804	598.785	0	0
ChrUn.fgenesh.mRNA.60	951	745.785	2.44649	0.0949478
ChrUn.fgenesh.mRNA.61	126	126	0	0
ChrUn.fgenesh.mRNA.62	1149	943.785	0	0
ChrUn.fgenesh.mRNA.63	1752	1546.79	3	0.0561367
ChrUn.fgenesh.mRNA.64	531	325.785	0	0
ChrUn.fgenesh.mRNA.65	282	76.7851	0	0
ChrUn.fgenesh.mRNA.66	231	25.7851	0	0
ChrUn.fgenesh.mRNA.67	303	97.7851	0	0
ChrUn.fgenesh.mRNA.68	177	177	66	10.7926
ChrUn.fgenesh.mRNA.69	897	691.785	0	0
ChrUn.fgenesh.mRNA.7	3003	2797.79	2	0.0206905
ChrUn.fgenesh.mRNA.70	1617	1411.79	11.407	0.23386
ChrUn.fgenesh.mRNA.71	231	25.7851	0	0
ChrUn.fgenesh.mRNA.72	303	97.7851	0	0
ChrUn.fgenesh.mRNA.73	177	177	66	10.7926
ChrUn.fgenesh.mRNA.74	897	691.785	0	0
ChrUn.fgenesh.mRNA.75	4635	4429.79	12.322	0.0805109
ChrUn.fgenesh.mRNA.76	2145	1939.79	631	9.41523
ChrUn.fgenesh.mRNA.77	267	61.7851	0	0
ChrUn.fgenesh.mRNA.78	432	226.785	0	0
ChrUn.fgenesh.mRNA.79	720	514.785	0	0
ChrUn.fgenesh.mRNA.8	2316	2110.79	0	0
ChrUn.fgenesh.mRNA.80	5409	5203.79	16	0.088993
ChrUn.fgenesh.mRNA.81	132	132	0	0
ChrUn.fgenesh.mRNA.82	1488	1282.79	0	0
ChrUn.fgenesh.mRNA.83	1761	1555.79	533	9.91592
ChrUn.fgenesh.mRNA.84	432	226.785	4.25754	0.543375
ChrUn.fgenesh.mRNA.85	3369	3163.79	712	6.51371
ChrUn.fgenesh.mRNA.86	1401	1195.79	1.1694	0.0283052
ChrUn.fgenesh.mRNA.87	198	198	0	0
ChrUn.fgenesh.mRNA.88	5379	5173.79	4.93531	0.0276097
ChrUn.fgenesh.mRNA.89	3474	3268.79	42	0.371893
ChrUn.fgenesh.mRNA.9	432	226.785	0	0
ChrUn.fgenesh.mRNA.90	1038	832.785	0	0
ChrUn.fgenesh.mRNA.91	333	127.785	0	0
ChrUn.fgenesh.mRNA.92	648	442.785	0	0
ChrUn.fgenesh.mRNA.93	510	304.785	0	0
ChrUn.fgenesh.mRNA.94	312	106.785	0	0
ChrUn.fgenesh.mRNA.95	2097	1891.79	3.33328	0.0509983
ChrUn.fgenesh.mRNA.96	1017	811.785	27	0.962671
LOC_Os10g01030.1	693	487.785	0	0
LOC_Os10g01044.1	1849	1643.79	0	0
LOC_Os10g01060.1	2777	2571.79	421	4.73808
LOC_Os10g01070.1	327	121.785	0	0
LOC_Os10g01080.1	1287	1081.79	113.702	3.04215
LOC_Os10g01100.1	2949	2743.79	637	6.71962
LOC_Os10g01110.1	2015	1809.79	67	1.07153
LOC_Os10g01134.1	1655	1449.79	657	13.1165
LOC_Os10g01150.1	174	174	0	0
LOC_Os10g01240.1	524	318.785	0	0
LOC_Os10g01250.1	258	52.7851	0	0
LOC_Os10g01290.1	1675	1469.79	85	1.67386
LOC_Os10g01340.1	692	486.785	0	0
LOC_Os10g01380.1	1245	1039.79	693.794	19.3127
LOC_Os10g01390.1	948	742.785	0	0
LOC_Os10g01400.1	303	97.7851	0	0
LOC_Os10g01410.1	870	664.785	0	0
LOC_Os10g01420.1	267	61.7851	0	0
LOC_Os10g01430.1	489	283.785	3	0.305976
LOC_Os10g01460.1	414	208.785	1	0.13863
LOC_Os10g01470.1	1450	1244.79	132	3.06927
LOC_Os10g01480.1	1735	1529.79	192	3.63267
LOC_Os10g01490.1	207	1.7851	0	0
LOC_Os10g01500.1	174	174	0	0
LOC_Os10g01530.1	1200	994.785	1	0.0290955
LOC_Os10g01540.1	1829	1623.79	3	0.0534747
LOC_Os10g01560.1	2406	2200.79	0	0
LOC_Os10g01570.1	1600	1394.79	111	2.30341
LOC_Os10g01580.1	759	553.785	0	0
LOC_Os10g01610.1	3893	3687.79	2501	19.6292
LOC_Os10g01620.1	189	189	0	0
LOC_Os10g01640.1	1404	1198.79	267	6.44652
LOC_Os10g01650.1	1607	1401.79	0	0
LOC_Os10g01660.1	1633	1427.79	0	0
LOC_Os10g01670.1	243	37.7851	0	0
LOC_Os10g01680.1	1491	1285.79	0	0
LOC_Os10g01690.1	1305	1099.79	0	0
LOC_Os10g01700.1	744	538.785	0	0
LOC_Os10g01710.1	198	198	0	0
LOC_Os10g01720.1	1527	1321.79	0	0
LOC_Os10g01730.1	567	361.785	0	0
LOC_Os10g01740.1	232	26.7851	0	0
LOC_Os10g01760.1	534	328.785	91.6689	8.06985
LOC_Os10g01800.1	1185	979.785	0	0
LOC_Os10g01810.1	153	153	0	0
LOC_Os10g01820.1	3974	3768.79	4	0.0307195
LOC_Os10g01830.1	642	436.785	5	0.331327
LOC_Os10g01840.1	531	325.785	0	0
LOC_Os10g01844.1	661	455.785	3.77678	0.239837
LOC_Os10g01920.1	1530	1324.79	0	0
LOC_Os10g01930.1	1520	1314.79	0	0
LOC_Os10g02000.1	1143	937.785	0	0
LOC_Os10g02020.1	438	232.785	0	0
LOC_Os10g02040.2	1591	1385.79	289.357	6.04357
LOC_Os10g02050.1	288	82.7851	0	0
LOC_Os10g02070.1	1285	1079.79	1576	42.2449
LOC_Os10g02080.1	1551	1345.79	14	0.301098
LOC_Os10g02100.1	1965	1759.79	4	0.0657894
LOC_Os10g02140.1	312	106.785	0	0
LOC_Os10g02210.1	1771	1565.79	64	1.18305
LOC_Os10g02220.4	2083	1877.79	74	1.14062
LOC_Os10g02230.1	708	502.785	0	0
LOC_Os10g02240.1	2189	1983.79	255	3.7205
LOC_Os10g02250.1	2382	2176.79	0	0
LOC_Os10g02260.1	2271	2065.79	3	0.0420331
LOC_Os10g02270.1	789	583.785	0	0
LOC_Os10g02276.1	954	748.785	0	0
LOC_Os10g02284.1	1542	1336.79	0	0
LOC_Os10g02300.3	902	696.785	412	17.1141
LOC_Os10g02330.1	384	178.785	0	0
LOC_Os10g02340.1	1671	1465.79	3	0.0592388
LOC_Os10g02350.1	2233	2027.79	523	7.46509
LOC_Os10g02360.1	2263	2057.79	478	6.72331
LOC_Os10g02380.1	1234	1028.79	711.647	20.0214
LOC_Os10g02410.1	219	13.7851	0	0
LOC_Os10g02470.1	435	229.785	0	0
LOC_Os10g02480.1	1314	1108.79	0	0
LOC_Os10g02490.2	1794	1588.79	15.4377	0.281238
LOC_Os10g02500.1	3948	3742.79	93.5623	0.723538
LOC_Os10g02509.1	1035	829.785	182.675	6.37191
LOC_Os10g02584.3	1606	1400.79	288.453	5.96017
LOC_Os10g02610.1	234	28.7851	0	0
LOC_Os10g02620.1	1525	1319.79	71.8716	1.57619
LOC_Os10g02625.1	315	109.785	0	0
LOC_Os10g02640.1	813	607.785	19	0.904813
LOC_Os10g02644.1	210	4.7851	0	0
LOC_Os10g02650.1	2850	2644.79	45	0.492467
LOC_Os10g02670.1	1041	835.785	7	0.242415
LOC_Os10g02680.1	270	64.7851	0	0
LOC_Os10g02690.1	957	751.785	0	0
LOC_Os10g02720.1	2371	2165.79	0	0
LOC_Os10g02750.1	1232	1026.79	69	1.94502
LOC_Os10g02760.1	2365	2159.79	437	5.85634
LOC_Os10g02770.1	1670	1464.79	8	0.158078
LOC_Os10g02780.1	699	493.785	0	0
LOC_Os10g02800.1	732	526.785	0	0
LOC_Os10g02814.1	1676	1470.79	54	1.06267
LOC_Os10g02830.1	261	55.7851	0	0
LOC_Os10g02840.1	1289	1083.79	4	0.106825
LOC_Os10g02870.1	246	40.7851	0	0
LOC_Os10g02880.1	1487	1281.79	0	0
LOC_Os10g02890.1	243	37.7851	0	0
LOC_Os10g02900.1	390	184.785	0	0
LOC_Os10g02920.1	843	637.785	8	0.363054
LOC_Os10g02970.1	724	518.785	24	1.339
LOC_Os10g02980.1	1804	1598.79	428	7.74834
LOC_Os10g02990.1	1887	1681.79	1	0.0172102
LOC_Os10g03050.1	1185	979.785	6	0.177246
LOC_Os10g03100.1	2532	2326.79	0	0
LOC_Os10g03210.1	891	685.785	0	0
LOC_Os10g03230.1	648	442.785	0	0
LOC_Os10g03260.1	399	193.785	0	0
LOC_Os10g03270.1	270	64.7851	7	3.12736
LOC_Os10g03280.1	177	177	0	0
LOC_Os10g03290.1	366	160.785	0	0
LOC_Os10g03320.1	1510	1304.79	10.7298	0.238018
LOC_Os10g03360.1	1266	1060.79	0	0
LOC_Os10g03380.1	153	153	0	0
LOC_Os10g03390.1	1320	1114.79	0	0
LOC_Os10g03400.2	2001	1795.79	3	0.0483529
LOC_Os10g03410.1	321	115.785	5	1.24989
LOC_Os10g03420.1	1152	946.785	22.7368	0.695078
LOC_Os10g03430.1	510	304.785	0	0
LOC_Os10g03440.1	1383	1177.79	154	3.78451
LOC_Os10g03450.1	513	307.785	0	0
LOC_Os10g03480.1	1022	816.785	0	0
LOC_Os10g03490.1	1224	1018.79	0	0
LOC_Os10g03500.1	495	289.785	0	0
LOC_Os10g03510.1	390	184.785	37.6365	5.89519
LOC_Os10g03520.1	561	355.785	0	0
LOC_Os10g03530.1	783	577.785	0	0
LOC_Os10g03540.1	800	594.785	88	4.28231
LOC_Os10g03550.1	1918	1712.79	801	13.5358
LOC_Os10g03560.1	888	682.785	1	0.0423908
LOC_Os10g03570.1	2373	2167.79	93	1.24172
LOC_Os10g03590.1	207	1.7851	0	0
LOC_Os10g03600.1	1780	1574.79	7.00492	0.128747
LOC_Os10g03610.1	762	556.785	0	0
LOC_Os10g03620.1	1686	1480.79	12	0.234555
LOC_Os10g03640.1	540	334.785	0	0
LOC_Os10g03660.1	3427	3221.79	18	0.161708
LOC_Os10g03669.2	1910	1704.79	24	0.407471
LOC_Os10g03690.1	1874	1668.79	89	1.54364
LOC_Os10g03710.1	450	244.785	49	5.79384
LOC_Os10g03720.1	462	256.785	4	0.450864
LOC_Os10g03730.1	1820	1614.79	85.2564	1.52816
LOC_Os10g03740.2	1676	1470.79	0	0
LOC_Os10g03750.1	1886	1680.79	22	0.378849
LOC_Os10g03760.1	1646	1440.79	45	0.904
LOC_Os10g03770.1	399	193.785	0	0
LOC_Os10g03780.1	3148	2942.79	101.851	1.00175
LOC_Os10g03800.1	561	355.785	0	0
LOC_Os10g03820.1	822	616.785	0	0
LOC_Os10g03830.1	2846	2640.79	211.841	2.32184
LOC_Os10g03840.1	408	202.785	1	0.142731
LOC_Os10g03850.1	1875	1669.79	10.1494	0.175928
LOC_Os10g03855.1	474	268.785	0	0
LOC_Os10g03880.1	876	670.785	0	0
LOC_Os10g03890.1	477	271.785	0	0
LOC_Os10g03900.1	717	511.785	0	0
LOC_Os10g03910.1	1843	1637.79	21.7954	0.385179
LOC_Os10g03920.1	654	448.785	0	0
LOC_Os10g03930.1	1803	1597.79	32.2046	0.583385
LOC_Os10g03950.1	876	670.785	0	0
LOC_Os10g03960.1	390	184.785	0	0
LOC_Os10g04000.1	1581	1375.79	0	0
LOC_Os10g04010.1	1578	1372.79	6	0.126504
LOC_Os10g04020.1	1224	1018.79	29	0.823893
LOC_Os10g04030.1	1095	889.785	15	0.487934
LOC_Os10g04060.1	3825	3619.79	44	0.351824
LOC_Os10g04090.1	3875	3669.79	48	0.378578
LOC_Os10g04110.1	2919	2713.79	4	0.0426619
LOC_Os10g04120.1	3969	3763.79	1	0.00769007
LOC_Os10g04160.1	1086	880.785	0	0
LOC_Os10g04180.1	3607	3401.79	0	0
LOC_Os10g04210.1	732	526.785	0	0
LOC_Os10g04260.1	603	397.785	0	0
LOC_Os10g04270.1	432	226.785	0	0
LOC_Os10g04280.1	882	676.785	0	0
LOC_Os10g04342.1	3119	2913.79	25	0.248335
LOC_Os10g04370.1	1687	1481.79	1	0.019533
LOC_Os10g04380.1	1512	1306.79	86	1.9048
LOC_Os10g04400.1	1011	805.785	0	0
LOC_Os10g04410.1	354	148.785	0	0
LOC_Os10g04429.1	1765	1559.79	0	0
LOC_Os10g04450.1	1298	1092.79	7	0.185404
LOC_Os10g04460.1	165	165	0	0
LOC_Os10g04470.1	1401	1195.79	0	0
LOC_Os10g04480.1	1059	853.785	4.37294	0.148245
LOC_Os10g04490.1	1461	1255.79	10.8148	0.249263
LOC_Os10g04500.1	177	177	0	0
LOC_Os10g04510.1	1059	853.785	31.8123	1.07845
LOC_Os10g04520.1	750	544.785	21	1.1157
LOC_Os10g04540.1	1452	1246.79	58	1.34645
LOC_Os10g04550.1	702	496.785	9	0.52436
LOC_Os10g04560.1	978	772.785	3	0.112362
LOC_Os10g04570.1	1443	1237.79	0	0
LOC_Os10g04580.1	1889	1683.79	180	3.09415
LOC_Os10g04590.1	2071	1865.79	4	0.0620517
LOC_Os10g04600.2	1802	1596.79	28	0.507536
LOC_Os10g04610.1	2409	2203.79	143	1.87811
LOC_Os10g04620.1	1678	1472.79	1064	20.9102
LOC_Os10g04625.1	582	376.785	10	0.768177
LOC_Os10g04630.1	414	208.785	0	0
LOC_Os10g04660.1	1488	1282.79	0	0
LOC_Os10g04674.2	3381	3175.79	0	0
LOC_Os10g04690.1	627	421.785	19.6305	1.34709
LOC_Os10g04700.2	1724	1518.79	59.3695	1.13142
LOC_Os10g04710.1	519	313.785	0	0
LOC_Os10g04720.1	2007	1801.79	2	0.0321279
LOC_Os10g04730.1	2210	2004.79	5	0.0721867
LOC_Os10g04750.1	393	187.785	11	1.69546
LOC_Os10g04770.1	972	766.785	23	0.868179
LOC_Os10g04780.1	1134	928.785	7.47765	0.233026
LOC_Os10g04800.1	156	156	43	7.97809
LOC_Os10g04840.1	618	412.785	0	0
LOC_Os10g04850.1	2187	1981.79	0	0
LOC_Os10g04860.1	5146	4940.79	125.96	0.73789
LOC_Os10g04870.1	246	40.7851	0	0
LOC_Os10g04880.1	333	127.785	0	0
LOC_Os10g04890.1	1775	1569.79	0	0
LOC_Os10g04900.1	1745	1539.79	0	0
LOC_Os10g04910.1	795	589.785	11.2574	0.552458
LOC_Os10g04930.1	447	241.785	0	0
LOC_Os10g04940.1	567	361.785	0	0
LOC_Os10g04950.1	444	238.785	0	0
LOC_Os10g04960.1	366	160.785	0	0
LOC_Os10g04980.1	1585	1379.79	0	0
LOC_Os10g04990.1	615	409.785	0	0
LOC_Os10g05000.1	850	644.785	3	0.134667
LOC_Os10g05010.1	1610	1404.79	1	0.0206037
LOC_Os10g05020.1	1856	1650.79	132	2.3144
LOC_Os10g05030.1	483	277.785	0	0
LOC_Os10g05050.1	795	589.785	3.06772	0.150549
LOC_Os10g05069.1	3456	3250.79	1293	11.5124
LOC_Os10g05088.1	1299	1093.79	0	0
LOC_Os10g05130.1	1384	1178.79	796	19.5449
LOC_Os10g05140.1	207	1.7851	0	0
LOC_Os10g05150.1	216	10.7851	0	0
LOC_Os10g05160.1	1968	1762.79	20	0.328387
LOC_Os10g05170.1	483	277.785	0	0
LOC_Os10g05180.1	1653	1447.79	6	0.119951
LOC_Os10g05200.1	1513	1307.79	0	0
LOC_Os10g05210.1	1684	1478.79	10	0.195727
LOC_Os10g05220.2	1712	1506.79	37	0.710732
LOC_Os10g05230.2	1428	1222.79	1153.79	27.3107
LOC_Os10g05240.1	1485	1279.79	35	0.791564
LOC_Os10g05250.1	2427	2221.79	153	1.99317
LOC_Os10g05290.2	1549	1343.79	5	0.107695
LOC_Os10g05300.1	984	778.785	0	0
LOC_Os10g05329.1	384	178.785	0	0
LOC_Os10g05390.1	432	226.785	0	0
LOC_Os10g05400.1	1953	1747.79	0	0
LOC_Os10g05410.1	1740	1534.79	0	0
LOC_Os10g05420.1	444	238.785	0	0
LOC_Os10g05430.1	189	189	0	0
LOC_Os10g05440.1	1812	1606.79	0	0
LOC_Os10g05450.1	207	1.7851	0	0
LOC_Os10g05470.1	747	541.785	0	0
LOC_Os10g05490.1	1607	1401.79	1	0.0206478
LOC_Os10g05500.1	1476	1270.79	0	0
LOC_Os10g05510.1	354	148.785	0	0
LOC_Os10g05520.1	1620	1414.79	87	1.77985
LOC_Os10g05530.1	1475	1269.79	4.30354	0.0980958
LOC_Os10g05540.1	1509	1303.79	24.6965	0.548257
LOC_Os10g05550.1	342	136.785	0	0
LOC_Os10g05560.1	483	277.785	12	1.25034
LOC_Os10g05570.1	333	127.785	8.15923	1.84809
LOC_Os10g05580.1	678	472.785	1	0.0612197
LOC_Os10g05590.1	1107	901.785	0	0
LOC_Os10g05600.1	1688	1482.79	40.2256	0.785199
LOC_Os10g05610.1	210	4.7851	0	0
LOC_Os10g05630.1	255	49.7851	0	0
LOC_Os10g05660.1	1089	883.785	721	23.6126
LOC_Os10g05680.1	1487	1281.79	2.00571	0.0452906
LOC_Os10g05690.1	2129	1923.79	41.0319	0.617335
LOC_Os10g05720.1	962	756.785	6	0.229474
LOC_Os10g05730.2	2429	2223.79	455	5.92207
LOC_Os10g05740.1	564	358.785	0	0
LOC_Os10g05750.1	1289	1083.79	0	0
LOC_Os10g05770.1	822	616.785	2	0.0938537
LOC_Os10g05780.1	1866	1660.79	3	0.0522833
LOC_Os10g05790.1	1217	1011.79	1	0.0286066
LOC_Os10g05800.2	2369	2163.79	179	2.39439
LOC_Os10g05820.1	1063	857.785	0	0
LOC_Os10g05840.1	775	569.785	0	0
LOC_Os10g05860.1	1036	830.785	0	0
LOC_Os10g05880.1	699	493.785	0	0
LOC_Os10g05890.1	588	382.785	9	0.680523
LOC_Os10g05900.1	1329	1123.79	10	0.257556
LOC_Os10g05910.1	913	707.785	0	0
LOC_Os10g05930.1	1017	811.785	0	0
LOC_Os10g05940.1	682	476.785	24.3463	1.47797
LOC_Os10g05950.1	985	779.785	0	0
LOC_Os10g05960.1	279	73.7851	0	0
LOC_Os10g05970.1	1143	937.785	0	0
LOC_Os10g05980.1	1041	835.785	0	0
LOC_Os10g05990.1	1085	879.785	0	0
LOC_Os10g06000.1	989	783.785	0	0
LOC_Os10g06020.1	273	67.7851	0	0
LOC_Os10g06030.1	2082	1876.79	3.39262	0.0523209
LOC_Os10g06080.1	239	33.7851	0	0
LOC_Os10g06090.1	2247	2041.79	0	0
LOC_Os10g06130.1	2007	1801.79	932.003	14.9717
LOC_Os10g06140.1	2179	1973.79	14.6074	0.214204
LOC_Os10g06500.1	447	241.785	0	0
LOC_Os10g06510.1	1260	1054.79	0	0
LOC_Os10g06540.1	1356	1150.79	1216	30.584
LOC_Os10g06560.1	978	772.785	5	0.187269
LOC_Os10g06580.1	1302	1096.79	2	0.0527793
LOC_Os10g06600.1	438	232.785	1	0.124337
LOC_Os10g06610.1	2961	2755.79	326	3.42395
LOC_Os10g06620.1	255	49.7851	0	0
LOC_Os10g06630.1	1015	809.785	213	7.61316
LOC_Os10g06670.1	441	235.785	3.15682	0.387515
LOC_Os10g06680.1	1440	1234.79	280.547	6.57613
LOC_Os10g06690.1	503	297.785	0	0
LOC_Os10g06700.1	1315	1109.79	68	1.77348
LOC_Os10g06710.1	1641	1435.79	126	2.54002
LOC_Os10g06720.1	1397	1191.79	779	18.9189
LOC_Os10g06740.1	3552	3346.79	84	0.726452
LOC_Os10g06760.1	3658	3452.79	94	0.787977
LOC_Os10g06770.1	711	505.785	0	0
LOC_Os10g06780.1	972	766.785	0.999879	0.0377424
LOC_Os10g06800.1	978	772.785	0.000121176	4.5385e-06
LOC_Os10g06810.1	1341	1135.79	0	0
LOC_Os10g06860.1	1701	1495.79	0	0
LOC_Os10g06890.1	864	658.785	0	0
LOC_Os10g06900.1	258	52.7851	0	0
LOC_Os10g06910.1	2763	2557.79	0	0
LOC_Os10g06920.1	453	247.785	0	0
LOC_Os10g06930.1	999	793.785	0	0
LOC_Os10g06939.1	455	249.785	0	0
LOC_Os10g06950.1	1289	1083.79	0	0
LOC_Os10g06960.1	513	307.785	0	0
LOC_Os10g06970.1	222	16.7851	0	0
LOC_Os10g07004.1	1992	1786.79	8	0.12959
LOC_Os10g07010.1	1896	1690.79	16	0.273897
LOC_Os10g07030.1	789	583.785	19	0.942011
LOC_Os10g07040.1	1197	991.785	0	0
LOC_Os10g07050.1	777	571.785	0	0
LOC_Os10g07060.1	507	301.785	0	0
LOC_Os10g07080.1	1594	1388.79	0	0
LOC_Os10g07114.1	965	759.785	0	0
LOC_Os10g07120.1	321	115.785	0	0
LOC_Os10g07130.1	375	169.785	5	0.852365
LOC_Os10g07200.1	1343	1137.79	111	2.8237
LOC_Os10g07210.1	946	740.785	39	1.5238
LOC_Os10g07229.1	1865	1659.79	259.06	4.51756
LOC_Os10g07270.1	3550	3344.79	2072	17.9299
LOC_Os10g07280.1	300	94.7851	0	0
LOC_Os10g07290.1	1797	1591.79	20	0.363664
LOC_Os10g07320.1	198	198	0	0
LOC_Os10g07340.1	3057	2851.79	5	0.0507468
LOC_Os10g07380.1	707	501.785	0	0
LOC_Os10g07390.1	480	274.785	0	0
LOC_Os10g07400.2	3234	3028.79	25	0.238906
LOC_Os10g07420.1	447	241.785	1	0.119709
LOC_Os10g07430.1	1839	1633.79	0	0
LOC_Os10g07440.1	782	576.785	675	33.8723
LOC_Os10g07450.2	864	658.785	85	3.73448
LOC_Os10g07470.1	1644	1438.79	0	0
LOC_Os10g07480.1	3335	3129.79	545	5.04008
LOC_Os10g07510.1	1030	824.785	2	0.070185
LOC_Os10g07520.1	369	163.785	0	0
LOC_Os10g07534.1	2643	2437.79	0	0
LOC_Os10g07538.1	1122	916.785	275.833	8.70832
LOC_Os10g07544.1	360	154.785	0	0
LOC_Os10g07546.1	483	277.785	0	0
LOC_Os10g07548.1	1929	1723.79	0	0
LOC_Os10g07556.1	2165	1959.79	0	0
LOC_Os10g07602.1	402	196.785	0	0
LOC_Os10g07604.1	303	97.7851	0	0
LOC_Os10g07606.1	279	73.7851	0	0
LOC_Os10g07616.1	1197	991.785	0	0
LOC_Os10g07626.1	441	235.785	0	0
LOC_Os10g07966.1	768	562.785	0	0
LOC_Os10g07970.1	1614	1408.79	40.2694	0.827343
LOC_Os10g07974.1	540	334.785	0	0
LOC_Os10g07978.2	3736	3530.79	61	0.50005
LOC_Os10g07982.1	321	115.785	0	0
LOC_Os10g07986.1	324	118.785	0	0
LOC_Os10g07990.1	372	166.785	1.16556	0.202271
LOC_Os10g07994.1	3151	2945.79	501	4.92257
LOC_Os10g07998.1	1372	1166.79	0	0
LOC_Os10g08010.1	795	589.785	0	0
LOC_Os10g08011.1	1059	853.785	0	0
LOC_Os10g08014.1	1521	1315.79	0	0
LOC_Os10g08018.1	1577	1371.79	6	0.126596
LOC_Os10g08022.1	1490	1284.79	45.036	1.01458
LOC_Os10g08026.1	1447	1241.79	0	0
LOC_Os10g08050.1	426	220.785	0	0
LOC_Os10g08170.1	291	85.7851	0	0
LOC_Os10g08220.1	540	334.785	0	0
LOC_Os10g08280.1	1802	1596.79	7	0.126884
LOC_Os10g08290.1	348	142.785	0	0
LOC_Os10g08319.1	1936	1730.79	31.6259	0.528878
LOC_Os10g08400.1	282	76.7851	0	0
LOC_Os10g08430.1	246	40.7851	0	0
LOC_Os10g08440.1	420	214.785	0	0
LOC_Os10g08474.1	1706	1500.79	73.5499	1.41847
LOC_Os10g08490.1	234	28.7851	1	1.00551
LOC_Os10g08510.1	615	409.785	13	0.918211
LOC_Os10g08520.1	294	88.7851	0	0
LOC_Os10g08530.1	912	706.785	0	0
LOC_Os10g08540.1	2968	2762.79	110.824	1.16103
LOC_Os10g08550.1	1773	1567.79	14556.9	268.743
LOC_Os10g08570.1	2570	2364.79	481	5.8872
LOC_Os10g08580.1	1788	1582.79	51	0.932617
LOC_Os10g08590.1	383	177.785	0	0
LOC_Os10g08599.1	2042	1836.79	134.983	2.12704
LOC_Os10g08610.1	1227	1021.79	0	0
LOC_Os10g08620.1	1200	994.785	10	0.290955
LOC_Os10g08630.1	540	334.785	0	0
LOC_Os10g08640.1	267	61.7851	5	2.34229
LOC_Os10g08670.1	1032	826.785	0	0
LOC_Os10g08680.1	411	205.785	0	0
LOC_Os10g08710.1	885	679.785	2	0.0851557
LOC_Os10g08720.1	180	180	0	0
LOC_Os10g08730.1	516	310.785	0	0
LOC_Os10g08750.1	345	139.785	0	0
