target_id	length	eff_length	est_counts	tpm
LOC_Os10g05490.1	1607	1411.77	2	0.0556088
LOC_Os10g05500.1	1476	1280.77	0	0
LOC_Os10g05510.1	354	158.768	0	0
LOC_Os10g05520.1	1620	1424.77	6	0.165304
LOC_Os10g05530.1	1475	1279.77	13	0.398739
LOC_Os10g05540.1	1509	1313.77	31	0.926233
LOC_Os10g05550.1	342	146.768	0	0
LOC_Os10g05560.1	483	287.768	116	15.8231
LOC_Os10g05570.1	333	137.768	0	0
LOC_Os10g05580.1	678	482.768	0	0
LOC_Os10g05590.1	1107	911.768	23	0.990195
LOC_Os10g05600.1	1688	1492.77	7	0.18407
LOC_Os10g05610.1	210	14.7677	0	0
LOC_Os10g05630.1	255	59.7677	1	0.656766
LOC_Os10g05660.1	1089	893.768	43	1.88852
LOC_Os10g05680.1	1487	1291.77	77.5997	2.35805
LOC_Os10g05690.1	2129	1933.77	22	0.446576
LOC_Os10g05720.1	962	766.768	4	0.204773
LOC_Os10g05730.2	2429	2233.77	145	2.54804
LOC_Os10g05740.1	564	368.768	2	0.212889
LOC_Os10g05750.1	1289	1093.77	0	0
LOC_Os10g05770.1	822	626.768	1	0.0626283
LOC_Os10g05780.1	1866	1670.77	1	0.0234942
LOC_Os10g05790.1	1217	1021.77	0	0
LOC_Os10g05800.2	2369	2173.77	176	3.17817
LOC_Os10g05820.1	1063	867.768	0	0
LOC_Os10g05840.1	775	579.768	0	0
LOC_Os10g05860.1	1036	840.768	0	0
LOC_Os10g05880.1	699	503.768	0	0
LOC_Os10g05890.1	588	392.768	5	0.499702
LOC_Os10g05900.1	1329	1133.77	2.13516	0.0739235
LOC_Os10g05910.1	913	717.768	0	0
LOC_Os10g05930.1	1017	821.768	0	0
LOC_Os10g05940.1	682	486.768	76	6.12871
LOC_Os10g05950.1	985	789.768	0	0
LOC_Os10g05960.1	279	83.7677	0	0
LOC_Os10g05970.1	1143	947.768	0	0
LOC_Os10g05980.1	1041	845.768	0	0
LOC_Os10g05990.1	1085	889.768	0	0
LOC_Os10g06000.1	989	793.768	0	0
LOC_Os10g06020.1	273	77.7677	0	0
LOC_Os10g06030.1	2082	1886.77	0	0
LOC_Os10g06080.1	239	43.7677	0	0
LOC_Os10g06090.1	2247	2051.77	0	0
LOC_Os10g06130.1	2007	1811.77	807.097	17.4864
LOC_Os10g06140.1	2179	1983.77	3	0.0593619
LOC_Os10g06500.1	447	251.768	0	0
LOC_Os10g06510.1	1260	1064.77	2.19739	0.0810084
LOC_Os10g06540.1	1356	1160.77	644	21.778
LOC_Os10g06560.1	978	782.768	1	0.0501469
LOC_Os10g06580.1	1302	1106.77	7.66218	0.271752
LOC_Os10g06600.1	438	242.768	1	0.161691
LOC_Os10g06610.1	2961	2765.77	262	3.71846
LOC_Os10g06620.1	255	59.7677	0	0
LOC_Os10g06630.1	1015	819.768	38	1.81957
LOC_Os10g06670.1	441	245.768	0	0
LOC_Os10g06680.1	1440	1244.77	49	1.5452
LOC_Os10g06690.1	503	307.768	0	0
LOC_Os10g06700.1	1315	1119.77	38	1.33209
LOC_Os10g06710.1	1641	1445.77	26	0.705914
LOC_Os10g06720.1	1397	1201.77	1207	39.4243
LOC_Os10g06740.1	3552	3356.77	13	0.152019
LOC_Os10g06760.1	3658	3462.77	47	0.532784
LOC_Os10g06770.1	711	515.768	5	0.380533
LOC_Os10g06780.1	972	776.768	1.14043	0.0576307
LOC_Os10g06800.1	978	782.768	0	0
LOC_Os10g06810.1	1341	1145.77	0	0
LOC_Os10g06860.1	1701	1505.77	0	0
LOC_Os10g06890.1	864	668.768	0	0
LOC_Os10g06900.1	258	62.7677	0	0
LOC_Os10g06910.1	2763	2567.77	0	0
LOC_Os10g06920.1	453	257.768	0	0
LOC_Os10g06930.1	999	803.768	0	0
LOC_Os10g06939.1	455	259.768	2	0.302219
LOC_Os10g06950.1	1289	1093.77	7	0.251218
LOC_Os10g06960.1	513	317.768	0	0
LOC_Os10g06970.1	222	26.7677	0	0
LOC_Os10g07004.1	1992	1796.77	0	0
LOC_Os10g07010.1	1896	1700.77	13	0.300037
LOC_Os10g07030.1	789	593.768	0	0
LOC_Os10g07040.1	1197	1001.77	0	0
LOC_Os10g07050.1	777	581.768	0	0
LOC_Os10g07060.1	507	311.768	0	0
LOC_Os10g07080.1	1594	1398.77	4	0.112251
LOC_Os10g07114.1	965	769.768	13.1785	0.672023
LOC_Os10g07120.1	321	125.768	0	0
LOC_Os10g07130.1	375	179.768	0	0
LOC_Os10g07200.1	1343	1147.77	38	1.29959
LOC_Os10g07210.1	946	750.768	81	4.23503
LOC_Os10g07229.1	1865	1669.77	2888	67.8919
LOC_Os10g07270.1	3550	3354.77	896	10.4839
LOC_Os10g07280.1	300	104.768	0	0
LOC_Os10g07290.1	1797	1601.77	78	1.91149
LOC_Os10g07320.1	198	2.7677	0	0
LOC_Os10g07340.1	3057	2861.77	79.2095	1.08648
LOC_Os10g07380.1	707	511.768	31	2.37775
LOC_Os10g07390.1	480	284.768	0	0
LOC_Os10g07400.2	3234	3038.77	0	0
LOC_Os10g07420.1	447	251.768	1	0.155911
LOC_Os10g07430.1	1839	1643.77	5	0.119401
LOC_Os10g07440.1	782	586.768	225	15.052
LOC_Os10g07450.2	864	668.768	63	3.69779
LOC_Os10g07470.1	1644	1448.77	20	0.541886
LOC_Os10g07480.1	3335	3139.77	208	2.60042
LOC_Os10g07510.1	1030	834.768	0	0
LOC_Os10g07520.1	369	173.768	0	0
LOC_Os10g07534.1	2643	2447.77	91	1.45931
LOC_Os10g07538.1	1122	926.768	139	5.88736
LOC_Os10g07544.1	360	164.768	0	0
LOC_Os10g07546.1	483	287.768	0	0
LOC_Os10g07548.1	1929	1733.77	57.8282	1.30926
LOC_Os10g07556.1	2165	1969.77	1362.17	27.1453
LOC_Os10g07602.1	402	206.768	0	0
LOC_Os10g07604.1	303	107.768	1.5	0.546361
LOC_Os10g07606.1	279	83.7677	0	0
LOC_Os10g07616.1	1197	1001.77	2	0.0783682
LOC_Os10g07626.1	441	245.768	0	0
LOC_Os10g07966.1	768	572.768	0	0
LOC_Os10g07970.1	1614	1418.77	4.5053	0.124649
LOC_Os10g07974.1	540	344.768	0	0
LOC_Os10g07978.2	3736	3540.77	98	1.08644
LOC_Os10g07982.1	321	125.768	0	0
LOC_Os10g07986.1	324	128.768	0	0
LOC_Os10g07990.1	372	176.768	0	0
LOC_Os10g07994.1	3151	2955.77	155	2.05844
LOC_Os10g07998.1	1372	1176.77	0	0
LOC_Os10g08010.1	795	599.768	0	0
LOC_Os10g08011.1	1059	863.768	89	4.04455
LOC_Os10g08014.1	1521	1325.77	0	0
LOC_Os10g08018.1	1577	1381.77	20	0.568162
LOC_Os10g08022.1	1490	1294.77	1	0.0303169
LOC_Os10g08026.1	1447	1251.77	8	0.250867
LOC_Os10g08050.1	426	230.768	0	0
LOC_Os10g08170.1	291	95.7677	0	0
LOC_Os10g08220.1	540	344.768	0	0
LOC_Os10g08280.1	1802	1606.77	2	0.04886
LOC_Os10g08290.1	348	152.768	0	0
LOC_Os10g08319.1	1936	1740.77	8	0.180396
LOC_Os10g08400.1	282	86.7677	0	0
LOC_Os10g08430.1	246	50.7677	0	0
LOC_Os10g08440.1	420	224.768	0	0
LOC_Os10g08474.1	1706	1510.77	34	0.883402
LOC_Os10g08490.1	234	38.7677	0	0
LOC_Os10g08510.1	615	419.768	132	12.3436
LOC_Os10g08520.1	294	98.7677	0	0
LOC_Os10g08530.1	912	716.768	0	0
LOC_Os10g08540.1	2968	2772.77	1414	20.0176
LOC_Os10g08550.1	1773	1577.77	6322	157.285
LOC_Os10g08570.1	2570	2374.77	307	5.07451
LOC_Os10g08580.1	1788	1592.77	280	6.90053
LOC_Os10g08590.1	383	187.768	0	0
LOC_Os10g08599.1	2042	1846.77	169	3.59212
LOC_Os10g08610.1	1227	1031.77	0	0
LOC_Os10g08620.1	1200	1004.77	0	0
LOC_Os10g08630.1	540	344.768	0	0
LOC_Os10g08640.1	267	71.7677	0	0
LOC_Os10g08670.1	1032	836.768	0	0
LOC_Os10g08680.1	411	215.768	0	0
LOC_Os10g08710.1	885	689.768	0	0
LOC_Os10g08720.1	180	180	0	0
LOC_Os10g08730.1	516	320.768	0	0
LOC_Os10g08750.1	345	149.768	0	0
LOC_Os10g08754.1	1731	1535.77	77	1.96808
LOC_Os10g08760.1	273	77.7677	0	0
LOC_Os10g08780.1	656	460.768	444	37.8249
